"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.127338333E0,-3.534150696E-1,-1.104253693E0,9.815987549E0,9.884224299E0
2.137362333E0,-3.478765869E-1,-1.120719452E0,9.813293152E0,9.883205588E0
2.147387333E0,-3.685336304E-1,-1.158740387E0,9.854756927E0,9.929487923E0
2.157411333E0,-3.821553040E-1,-1.197509766E0,9.899663544E0,9.979148791E0
2.167436333E0,-4.011657715E-1,-1.221010895E0,9.915829926E0,9.998774160E0
2.177461333E0,-4.159849548E-1,-1.227447510E0,9.902208252E0,9.986661060E0
2.187485333E0,-4.150868225E-1,-1.229543152E0,9.873767395E0,9.958682443E0
2.197510333E0,-3.989204407E-1,-1.222807159E0,9.819131012E0,9.903016141E0
2.207534333E0,-3.897894287E-1,-1.218166809E0,9.804012451E0,9.887088870E0
2.217559333E0,-3.794609070E-1,-1.226100311E0,9.819131012E0,9.902658551E0
2.227583333E0,-3.799099731E-1,-1.243763580E0,9.862391052E0,9.947765412E0
2.237608333E0,-3.796105957E-1,-1.240171051E0,9.885143738E0,9.969864350E0
2.247633333E0,-3.954776001E-1,-1.235680389E0,9.889484711E0,9.974227609E0
2.257657333E0,-4.044589233E-1,-1.235081635E0,9.875413971E0,9.960562974E0
2.267682333E0,-4.076023865E-1,-1.208736420E0,9.857451324E0,9.939644362E0
2.277706333E0,-3.906875610E-1,-1.206042023E0,9.849817200E0,9.931066055E0
2.287731333E0,-3.844006348E-1,-1.197360077E0,9.855205994E0,9.935115509E0
2.297755333E0,-3.757186890E-1,-1.179397430E0,9.878258057E0,9.955507273E0
2.307780333E0,-3.809577942E-1,-1.175655212E0,9.889933777E0,9.966849258E0
2.317805333E0,-3.854484558E-1,-1.170266418E0,9.907896423E0,9.984212815E0
2.327829333E0,-3.962260437E-1,-1.176253967E0,9.915979614E0,9.993358804E0
2.337854333E0,-3.906875610E-1,-1.166973267E0,9.905651093E0,9.981802790E0
