"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.630461921E1,3.817062378E-1,5.243595886E-1,9.820777588E0
1.631459121E1,3.522175598E-1,4.884342957E-1,9.857900391E0
1.632456321E1,3.321592712E-1,4.791535950E-1,9.890233154E0
1.633453421E1,3.204835510E-1,4.599934387E-1,9.919871521E0
1.634450621E1,3.472778320E-1,4.342469788E-1,9.912686462E0
1.635447821E1,3.858975220E-1,3.875440979E-1,9.900411987E0
1.636445021E1,3.986210632E-1,3.478765869E-1,9.871971130E0
1.637442121E1,3.957769775E-1,3.137475586E-1,9.867181091E0
1.638439321E1,4.013154602E-1,3.035687256E-1,9.882299652E0
1.639436521E1,3.676354980E-1,3.162922668E-1,9.894723816E0
1.640433721E1,3.778143311E-1,3.465293884E-1,9.902208252E0
1.641430821E1,3.875440979E-1,3.728746033E-1,9.890233154E0
1.642428021E1,4.025129700E-1,3.903881836E-1,9.898016968E0
1.643425221E1,4.222718811E-1,3.999682617E-1,9.918823700E0
1.644422421E1,4.309538269E-1,4.128414917E-1,9.913135529E0
1.645419521E1,4.114942932E-1,3.903881836E-1,9.882299652E0
1.646416721E1,3.971241760E-1,3.653901672E-1,9.816735992E0
1.647413921E1,3.716770935E-1,3.709286499E-1,9.710606689E0
1.648411121E1,3.757186890E-1,4.022135925E-1,9.872869263E0
1.649408221E1,4.653822327E-1,3.873944092E-1,1.008183472E1
1.650405421E1,4.875361633E-1,3.372486877E-1,9.817334747E0
1.651402621E1,4.456233215E-1,3.234773254E-1,9.700727234E0
1.652399821E1,3.927832031E-1,3.037184143E-1,9.844129028E0
1.653396921E1,3.817062378E-1,3.350033569E-1,9.916877747E0
1.654394121E1,4.074526978E-1,4.080514526E-1,9.858798523E0
1.655391321E1,4.273612976E-1,4.559518433E-1,9.861043854E0
1.656388521E1,4.219725037E-1,4.549040222E-1,9.919871521E0
1.657385621E1,3.888912964E-1,4.424798584E-1,9.875114594E0
1.658382821E1,3.676354980E-1,4.394860840E-1,9.804461517E0
1.659380021E1,3.861968994E-1,4.406835938E-1,9.860295410E0
1.660377221E1,3.915856934E-1,4.340972900E-1,9.933193817E0
1.661374321E1,3.858975220E-1,4.068539429E-1,9.917177124E0
1.662371521E1,4.008663940E-1,3.987707520E-1,9.860145721E0
1.663368721E1,4.055067444E-1,3.776646423E-1,9.856702881E0
1.664365821E1,3.893403625E-1,3.724255371E-1,9.881850586E0
1.665363021E1,3.827540588E-1,3.826043701E-1,9.906698914E0
1.666360221E1,3.917353821E-1,3.806584167E-1,9.876611481E0
1.667357421E1,3.959266663E-1,3.821553040E-1,9.848170624E0
1.668354521E1,4.158352661E-1,3.722758484E-1,9.849218445E0
1.669351721E1,4.149371338E-1,3.532653809E-1,9.866582336E0
1.670348921E1,4.055067444E-1,3.507206726E-1,9.864037628E0
1.671346121E1,4.022135925E-1,3.574566650E-1,9.877359924E0
1.672343321E1,4.013154602E-1,3.656895447E-1,9.888137512E0
1.673340421E1,4.076023865E-1,3.791615295E-1,9.879754944E0
1.674337621E1,4.064048767E-1,3.797602844E-1,9.872270508E0
1.675334821E1,3.989204407E-1,3.915856934E-1,9.855056305E0
1.676331921E1,4.008663940E-1,3.935316467E-1,9.844727783E0
1.677329121E1,4.203259277E-1,3.963757324E-1,9.824070740E0
1.678326321E1,4.411326599E-1,4.044589233E-1,9.822274475E0
1.679323521E1,4.360432434E-1,4.074526978E-1,9.856104126E0
1.680320621E1,4.288581848E-1,4.064048767E-1,9.882748718E0
1.681317821E1,4.348457336E-1,4.023632813E-1,9.865235138E0
1.682315021E1,4.122427368E-1,3.987707520E-1,9.859247589E0
1.683312221E1,3.954776001E-1,4.108955383E-1,9.851014709E0
1.684309321E1,4.017645264E-1,4.123924255E-1,9.857002258E0
1.685306521E1,3.971241760E-1,4.141886902E-1,9.877659302E0
1.686303721E1,3.990701294E-1,4.080514526E-1,9.886490936E0
1.687300921E1,4.022135925E-1,4.029620361E-1,9.891280975E0
1.688298021E1,4.050576782E-1,3.908372498E-1,9.889484711E0
1.689295221E1,3.986210632E-1,3.875440979E-1,9.879754944E0
1.690292421E1,3.962260437E-1,3.902384949E-1,9.864337006E0
1.691289621E1,3.875440979E-1,3.845503235E-1,9.870474243E0
1.692286721E1,3.820056152E-1,3.755690002E-1,9.848919067E0
1.693283921E1,3.740721130E-1,3.623963928E-1,9.814041595E0
1.694281121E1,3.766168213E-1,3.543132019E-1,9.800120544E0
1.695278321E1,3.887416077E-1,3.659889221E-1,9.846823425E0
1.696275421E1,3.740721130E-1,3.872447205E-1,9.936786346E0
1.697272621E1,3.638932800E-1,4.031117249E-1,9.976603546E0
1.698269821E1,3.671864319E-1,4.089495850E-1,9.940827942E0
1.699267021E1,4.067042542E-1,3.924838257E-1,9.929750977E0
1.700264121E1,3.941304016E-1,3.782633972E-1,9.845476227E0
1.701261321E1,3.520678711E-1,3.772155762E-1,9.504784698E0
1.702258521E1,4.176315308E-1,3.692820740E-1,9.578581238E0
1.703255721E1,4.409829712E-1,3.836521912E-1,1.015997223E1
1.704252821E1,4.504133606E-1,4.234693909E-1,1.022239243E1
1.705250021E1,4.894821167E-1,4.270619202E-1,9.804760895E0
1.706247221E1,4.299060059E-1,3.733236694E-1,9.503138123E0
1.707244421E1,3.960763550E-1,3.089575195E-1,9.695787506E0
1.708241521E1,3.519181824E-1,3.152444458E-1,1.000369720E1
1.709238721E1,3.537144470E-1,4.111949158E-1,9.981692963E0
1.710235921E1,4.020639038E-1,5.063969421E-1,9.858050079E0
1.711233121E1,4.231700134E-1,5.237608337E-1,9.803114319E0
1.712230221E1,4.011657715E-1,4.945715332E-1,9.817334747E0
1.713227421E1,3.869453430E-1,4.659809875E-1,9.861193542E0
1.714224621E1,3.748205566E-1,4.394860840E-1,9.907147980E0
1.715221821E1,3.911366272E-1,4.147874451E-1,9.923464050E0
1.716218921E1,4.038601685E-1,3.736230469E-1,9.909393311E0
1.717216121E1,4.258644104E-1,3.275189209E-1,9.868228912E0
1.718213321E1,4.438270569E-1,2.888992310E-1,9.851912842E0
1.719210521E1,4.390370178E-1,2.706372070E-1,9.879754944E0
1.720207621E1,4.194277954E-1,2.809657288E-1,9.895172882E0
1.721204821E1,3.875440979E-1,2.975811768E-1,9.898615723E0
1.722202021E1,3.677851868E-1,3.296145630E-1,9.878557434E0
1.723199121E1,3.631448364E-1,3.534150696E-1,9.877060547E0
1.724196321E1,3.909869385E-1,3.644920349E-1,9.897567902E0
1.725193521E1,4.155358887E-1,3.796105957E-1,9.913584595E0
1.726190771E1,4.059558105E-1,3.908372498E-1,9.896669769E0
1.727187871E1,3.953279114E-1,3.824546814E-1,9.882898407E0
1.728185071E1,3.944297791E-1,3.857478333E-1,9.847272491E0
1.729182271E1,3.775149536E-1,3.966751099E-1,9.750723267E0
1.730179471E1,3.683839417E-1,4.396357727E-1,9.829160156E0
1.731176571E1,4.242178345E-1,4.435276794E-1,1.010129425E1
1.732173771E1,4.472698975E-1,4.053570557E-1,9.903106384E0
1.733170971E1,4.122427368E-1,3.954776001E-1,9.689799957E0
1.734168171E1,3.665876770E-1,3.589535522E-1,9.788744202E0
1.735165371E1,3.421884155E-1,3.564088440E-1,9.880503387E0
1.736162471E1,3.841012573E-1,4.137396240E-1,9.863887939E0
1.737159671E1,4.266128540E-1,4.477189636E-1,9.902807007E0
1.738156871E1,4.284091187E-1,4.218228149E-1,9.923464050E0
1.739153971E1,4.156855774E-1,3.974235535E-1,9.828112335E0
1.740151171E1,4.108955383E-1,3.847000122E-1,9.795929260E0
1.741148371E1,4.342469788E-1,3.763174438E-1,9.904004517E0
1.742145571E1,4.489164734E-1,3.766168213E-1,9.962532806E0
1.743142671E1,4.680766296E-1,3.644920349E-1,9.926308136E0
1.744139871E1,4.704716492E-1,3.526666260E-1,9.839788055E0
1.745137071E1,4.574487305E-1,3.396437073E-1,9.841284943E0
1.746134271E1,4.459226990E-1,3.351530457E-1,9.864486694E0
1.747131371E1,4.426295471E-1,3.441343689E-1,9.901160431E0
1.748128571E1,4.240681458E-1,3.517684937E-1,9.888736267E0
1.749125771E1,4.110452271E-1,3.658392334E-1,9.862091675E0
1.750122971E1,3.941304016E-1,3.694317627E-1,9.864486694E0
1.751120071E1,3.841012573E-1,3.770658875E-1,9.866133270E0
1.752117271E1,3.866459656E-1,3.677851868E-1,9.851164398E0
1.753114471E1,3.867956543E-1,3.698808289E-1,9.858050079E0
1.754111671E1,3.830534363E-1,3.748205566E-1,9.867181091E0
1.755108771E1,3.764671326E-1,3.872447205E-1,9.861492920E0
1.756105971E1,3.799099731E-1,3.986210632E-1,9.851014709E0
1.757103171E1,3.820056152E-1,4.065545654E-1,9.847272491E0
1.758100371E1,3.872447205E-1,4.108955383E-1,9.840386810E0
1.759097471E1,3.815565491E-1,4.008663940E-1,9.857002258E0
1.760094671E1,3.939807129E-1,3.896397400E-1,9.872869263E0
1.761091871E1,4.143383789E-1,3.959266663E-1,9.876012726E0
1.762089071E1,4.242178345E-1,4.085005188E-1,9.869426422E0
1.763086171E1,4.385879517E-1,4.200265503E-1,9.860744476E0
1.764083371E1,4.469705200E-1,4.168830872E-1,9.857750702E0
1.765080571E1,4.433779907E-1,4.258644104E-1,9.855505371E0
1.766077771E1,4.402345276E-1,4.317022705E-1,9.880054321E0
1.767074871E1,4.397854614E-1,4.351451111E-1,9.885143738E0
1.768072071E1,4.444258118E-1,4.397854614E-1,9.874066772E0
1.769069271E1,4.357438660E-1,4.511618042E-1,9.860445099E0
1.770066471E1,4.246669006E-1,4.631369019E-1,9.845476227E0
1.771063571E1,4.128414917E-1,4.555027771E-1,9.852361908E0
1.772060771E1,4.137396240E-1,4.397854614E-1,9.882299652E0
1.773057971E1,4.131408691E-1,4.056564331E-1,9.845476227E0
1.774055171E1,4.191284180E-1,3.806584167E-1,9.788295135E0
1.775052271E1,4.270619202E-1,3.519181824E-1,9.792935486E0
1.776049471E1,4.373904419E-1,3.348536682E-1,9.886940002E0
1.777046671E1,4.255650330E-1,3.469784546E-1,9.960437164E0
1.778043871E1,4.309538269E-1,3.493734741E-1,9.950408020E0
1.779040971E1,4.442761230E-1,3.499722290E-1,9.929601288E0
1.780038171E1,4.674778748E-1,3.408412170E-1,9.934241638E0
1.781035371E1,4.179309082E-1,3.583547974E-1,9.732012177E0
1.782032571E1,4.198768616E-1,3.730242920E-1,9.424701233E0
1.783029671E1,4.779560852E-1,3.879931641E-1,9.805808716E0
1.784026871E1,4.507127380E-1,4.182302856E-1,1.025712021E1
1.785024071E1,4.978646851E-1,4.382885742E-1,1.005983047E1
1.786021271E1,4.790039062E-1,4.034111023E-1,9.657467194E0
1.787018371E1,4.165837097E-1,3.115022278E-1,9.522148590E0
1.788015571E1,3.700305176E-1,2.558180237E-1,9.835297394E0
1.789012771E1,3.409909058E-1,2.974314880E-1,1.003767654E1
1.790009971E1,3.611988831E-1,4.219725037E-1,9.944420471E0
1.791007071E1,4.016148376E-1,5.013075256E-1,9.823322296E0
1.792004271E1,4.087998962E-1,5.001100159E-1,9.793085175E0
1.793001471E1,3.876937866E-1,4.778063965E-1,9.836644592E0
1.793998671E1,3.641926575E-1,4.499642944E-1,9.885892181E0
1.794995771E1,3.734733582E-1,4.372407532E-1,9.920170898E0
1.795992971E1,4.040098572E-1,4.062551880E-1,9.910890198E0
1.796990171E1,4.361929321E-1,3.662882996E-1,9.906249847E0
1.797987371E1,4.511618042E-1,3.291654968E-1,9.865684204E0
1.798984471E1,4.658312988E-1,2.927911377E-1,9.855056305E0
1.799981671E1,4.549040222E-1,2.885998535E-1,9.865684204E0
1.800978871E1,4.204756165E-1,2.971321106E-1,9.865235138E0
1.801976071E1,3.966751099E-1,3.363505554E-1,9.863438873E0
1.802973171E1,4.207749939E-1,3.695814514E-1,9.891730042E0
1.803970371E1,4.421804810E-1,3.876937866E-1,9.908345490E0
1.804967571E1,4.691244507E-1,3.861968994E-1,9.912387085E0
1.805964771E1,4.754113770E-1,3.884422302E-1,9.906249847E0
1.806961871E1,4.743635559E-1,3.766168213E-1,9.884245605E0
1.807959071E1,4.721182251E-1,3.700305176E-1,9.890083466E0
1.808956271E1,4.448748779E-1,3.661386108E-1,9.841883698E0
1.809953471E1,4.296066284E-1,3.740721130E-1,9.750124512E0
1.810950571E1,4.261637878E-1,4.113446045E-1,9.904752960E0
1.811947771E1,4.977149963E-1,4.004173279E-1,1.008318192E1
1.812944971E1,4.972659302E-1,3.806584167E-1,9.806407471E0
1.813942171E1,4.695735168E-1,3.781137085E-1,9.685458984E0
1.814939271E1,4.102967834E-1,3.498225403E-1,9.821076965E0
1.815936471E1,3.974235535E-1,3.486250305E-1,9.858798523E0
1.816933671E1,4.546046448E-1,4.019142151E-1,9.852960663E0
1.817930871E1,4.891827393E-1,4.198768616E-1,9.922266541E0
1.818927971E1,4.586462402E-1,3.935316467E-1,9.909093933E0
1.819925171E1,4.355941772E-1,3.679348755E-1,9.820627899E0
1.820922371E1,4.180805969E-1,3.697311401E-1,9.841284943E0
1.821919571E1,4.186793518E-1,3.637435913E-1,9.932744751E0
1.822916671E1,4.164340210E-1,3.730242920E-1,9.953701172E0
1.823913871E1,4.499642944E-1,3.686833191E-1,9.879605255E0
1.824911071E1,4.553530884E-1,3.553610229E-1,9.832453308E0
1.825908271E1,4.538562012E-1,3.456312561E-1,9.849966888E0
1.826905371E1,4.480183411E-1,3.294648743E-1,9.888586578E0
1.827902571E1,4.544549561E-1,3.249742126E-1,9.885592804E0
1.828899771E1,4.477189636E-1,3.311114502E-1,9.859696655E0
1.829896971E1,4.496649170E-1,3.350033569E-1,9.858050079E0
1.830894071E1,4.697232056E-1,3.370989990E-1,9.871222687E0
1.831891271E1,4.679269409E-1,3.504212952E-1,9.876012726E0
1.832888471E1,4.593946838E-1,3.583547974E-1,9.874366150E0
1.833885671E1,4.549040222E-1,3.761677551E-1,9.879904633E0
1.834882771E1,4.502636719E-1,3.879931641E-1,9.865983582E0
1.835879971E1,4.504133606E-1,3.826043701E-1,9.854607239E0
1.836877171E1,4.444258118E-1,3.736230469E-1,9.859397278E0
1.837874371E1,4.468208313E-1,3.788621521E-1,9.854457550E0
1.838871471E1,4.480183411E-1,3.860472107E-1,9.858648834E0
1.839868671E1,4.411326599E-1,3.857478333E-1,9.866432648E0
1.840865871E1,4.523593140E-1,3.782633972E-1,9.871372375E0
1.841863071E1,4.652325439E-1,3.760180664E-1,9.863887939E0
1.842860171E1,4.785548401E-1,3.718267822E-1,9.858349457E0
1.843857371E1,4.785548401E-1,3.734733582E-1,9.857002258E0
1.844854571E1,4.815486145E-1,3.839515686E-1,9.863887939E0
1.845851771E1,4.791535950E-1,3.815565491E-1,9.873018951E0
1.846848871E1,4.797523499E-1,3.746708679E-1,9.869276733E0
1.847846071E1,4.719685364E-1,3.758683777E-1,9.871971130E0
1.848843271E1,4.661306763E-1,3.809577942E-1,9.890981598E0
1.849840471E1,4.725672913E-1,3.761677551E-1,9.867779846E0
1.850837571E1,4.766088867E-1,3.745211792E-1,9.859846344E0
1.851834771E1,4.704716492E-1,3.607498169E-1,9.848769379E0
1.852831971E1,4.722679138E-1,3.522175598E-1,9.808353424E0
1.853829171E1,4.796026611E-1,3.558100891E-1,9.772428131E0
1.854826271E1,4.999603271E-1,3.547622681E-1,9.812544708E0
1.855823471E1,4.827461243E-1,3.716770935E-1,9.907746735E0
1.856820671E1,4.614903259E-1,3.685336304E-1,9.963131561E0
1.857817871E1,4.433779907E-1,3.728746033E-1,9.952353973E0
1.858814971E1,4.553530884E-1,3.619473267E-1,9.923164673E0
1.859812171E1,4.481680298E-1,3.588038635E-1,9.920619965E0
1.860809371E1,4.246669006E-1,3.722758484E-1,9.779912567E0
1.861806571E1,4.194277954E-1,3.749702454E-1,9.457183685E0
1.862803671E1,4.797523499E-1,3.884422302E-1,9.781858521E0
1.863800871E1,4.601431274E-1,4.044589233E-1,1.025637177E1
1.864798071E1,5.057981873E-1,4.432283020E-1,1.005294479E1
1.865795271E1,5.385800171E-1,4.128414917E-1,9.648485870E0
1.866792371E1,4.797523499E-1,3.155438232E-1,9.500144348E0
1.867789571E1,4.481680298E-1,2.565664673E-1,9.820777588E0
1.868786771E1,4.087998962E-1,2.903961182E-1,1.005459137E1
1.869783971E1,4.384382629E-1,3.924838257E-1,9.943073273E0
1.870781071E1,4.773573303E-1,4.709207153E-1,9.802515564E0
1.871778271E1,4.855902100E-1,4.830455017E-1,9.793534241E0
1.872775471E1,4.631369019E-1,4.656816101E-1,9.851912842E0
1.873772671E1,4.318519592E-1,4.442761230E-1,9.911788330E0
1.874769771E1,4.334985352E-1,4.418811035E-1,9.922416229E0
1.875766971E1,4.637356567E-1,4.089495850E-1,9.883497162E0
1.876764171E1,4.752616882E-1,3.620970154E-1,9.856553192E0
1.877761371E1,4.888833618E-1,3.067121887E-1,9.845775604E0
1.878758471E1,4.963677979E-1,2.784210205E-1,9.851164398E0
1.879755671E1,5.054988098E-1,2.721340942E-1,9.883347473E0
1.880752871E1,4.769082642E-1,2.805166626E-1,9.898765411E0
1.881750071E1,4.556524658E-1,3.076103210E-1,9.884994049E0
1.882747171E1,4.448748779E-1,3.465293884E-1,9.883646851E0
1.883744371E1,4.537065125E-1,3.631448364E-1,9.906998291E0
1.884741571E1,4.572990417E-1,3.676354980E-1,9.899663544E0
1.885738771E1,4.572990417E-1,3.697311401E-1,9.888287201E0
1.886735871E1,4.469705200E-1,3.710783386E-1,9.869875488E0
1.887733071E1,4.508624268E-1,3.700305176E-1,9.877509613E0
1.888730271E1,4.552033997E-1,3.613485718E-1,9.868677979E0
1.889727471E1,4.484674072E-1,3.781137085E-1,9.779463501E0
1.890724671E1,4.255650330E-1,4.143383789E-1,9.811945953E0
1.891721771E1,4.942721558E-1,4.328997803E-1,1.007090744E1
1.892718971E1,5.261558533E-1,3.826043701E-1,9.899214478E0
1.893716171E1,4.815486145E-1,3.667373657E-1,9.664053497E0
1.894713371E1,4.315525818E-1,3.487747192E-1,9.773326263E0
1.895710471E1,3.935316467E-1,3.480262756E-1,9.866582336E0
1.896707671E1,4.478686523E-1,4.002676392E-1,9.871971130E0
1.897704871E1,5.035528564E-1,4.276606750E-1,9.955497437E0
1.898702071E1,4.923262024E-1,4.046086121E-1,9.897717590E0
1.899699171E1,4.599934387E-1,3.754193115E-1,9.786798248E0
1.900696371E1,4.704716492E-1,3.517684937E-1,9.822424164E0
1.901693571E1,4.643344116E-1,3.487747192E-1,9.934840393E0
1.902690771E1,4.715194702E-1,3.604504395E-1,9.979297943E0
1.903687871E1,4.842430115E-1,3.555107117E-1,9.905351715E0
1.904685071E1,4.861889648E-1,3.376977539E-1,9.826914825E0
1.905682271E1,4.848417664E-1,3.180885315E-1,9.834399261E0
1.906679471E1,4.843927002E-1,3.177891541E-1,9.883646851E0
1.907676571E1,4.827461243E-1,3.200344849E-1,9.879305878E0
1.908673771E1,4.843927002E-1,3.308120728E-1,9.870474243E0
1.909670971E1,4.855902100E-1,3.370989990E-1,9.857301636E0
1.910668171E1,4.833448792E-1,3.403921509E-1,9.849218445E0
1.911665271E1,4.781057739E-1,3.498225403E-1,9.860894165E0
1.912662471E1,4.683760071E-1,3.519181824E-1,9.864037628E0
1.913659671E1,4.676275635E-1,3.546125793E-1,9.864935760E0
1.914656871E1,4.671784973E-1,3.640429688E-1,9.870174866E0
1.915653971E1,4.691244507E-1,3.785627747E-1,9.862989807E0
1.916651171E1,4.686753845E-1,3.787124634E-1,9.848470001E0
1.917648371E1,4.683760071E-1,3.770658875E-1,9.839189301E0
1.918645571E1,4.712200928E-1,3.864962769E-1,9.842482452E0
1.919642671E1,4.680766296E-1,3.924838257E-1,9.840686188E0
1.920639871E1,4.740641785E-1,4.040098572E-1,9.868079224E0
1.921637071E1,4.740641785E-1,4.086502075E-1,9.880353699E0
1.922634271E1,4.776567078E-1,4.111949158E-1,9.877958679E0
1.923631371E1,4.712200928E-1,4.068539429E-1,9.890233154E0
1.924628571E1,4.915777588E-1,4.047583008E-1,9.879605255E0
1.925625771E1,4.971162415E-1,4.119433594E-1,9.867630157E0
1.926622938E1,4.896318054E-1,4.010160828E-1,9.852511597E0
1.927620038E1,4.900808716E-1,3.918850708E-1,9.853858795E0
1.928617238E1,4.987628174E-1,3.815565491E-1,9.854158173E0
1.929614438E1,4.972659302E-1,3.740721130E-1,9.857151947E0
1.930611638E1,4.993615723E-1,3.767665100E-1,9.860744476E0
1.931608738E1,5.053491211E-1,3.683839417E-1,9.860445099E0
1.932605938E1,5.054988098E-1,3.601510620E-1,9.877659302E0
1.933603137E1,4.900808716E-1,3.623963928E-1,9.861193542E0
1.934600338E1,4.966671753E-1,3.611988831E-1,9.811945953E0
1.935597438E1,5.095404053E-1,3.592529297E-1,9.793833618E0
1.936594638E1,5.080435181E-1,3.600013733E-1,9.816286926E0
1.937591838E1,5.050497437E-1,3.725752258E-1,9.867330780E0
1.938589038E1,4.843927002E-1,3.784130859E-1,9.935139771E0
1.939586138E1,4.682263184E-1,3.920347595E-1,9.953701172E0
1.940583338E1,4.550537109E-1,3.857478333E-1,9.928553467E0
1.941580538E1,4.578977966E-1,3.713777161E-1,9.934541016E0
1.942577737E1,4.243675232E-1,3.468287659E-1,9.832902374E0
1.943574938E1,4.122427368E-1,3.260220337E-1,9.484576721E0
1.944572038E1,4.761598206E-1,3.390449524E-1,9.674082642E0
1.945569238E1,4.574487305E-1,3.715274048E-1,1.022239243E1
1.946566438E1,4.992118835E-1,4.108955383E-1,1.010563522E1
1.947563638E1,5.557942200E-1,4.153862000E-1,9.713450775E0
1.948560738E1,5.186714172E-1,3.373983765E-1,9.528585205E0
1.949557938E1,4.972659302E-1,2.712359619E-1,9.770332489E0
1.950555137E1,4.402345276E-1,2.990780640E-1,1.002644989E1
1.951552338E1,4.456233215E-1,4.087998962E-1,9.961634674E0
1.952549438E1,4.885839844E-1,4.900808716E-1,9.820029144E0
1.953546638E1,5.037025452E-1,5.025050354E-1,9.794132996E0
1.954543838E1,4.709207153E-1,4.655319214E-1,9.858798523E0
1.955541038E1,4.411326599E-1,4.343966675E-1,9.895322571E0
1.956538138E1,4.390370178E-1,4.138893127E-1,9.893376617E0
1.957535338E1,4.607418823E-1,3.863465881E-1,9.884544983E0
1.958532538E1,4.891827393E-1,3.462300110E-1,9.880054321E0
1.959529737E1,5.066963196E-1,3.040177917E-1,9.868977356E0
1.960526838E1,5.185217285E-1,2.595602417E-1,9.873318329E0
1.961524038E1,5.176235962E-1,2.568658447E-1,9.886490936E0
1.962521238E1,4.845423889E-1,2.779719543E-1,9.883197784E0
1.963518438E1,4.586462402E-1,3.053649902E-1,9.883796539E0
1.964515538E1,4.625381470E-1,3.399430847E-1,9.888586578E0
1.965512738E1,4.794529724E-1,3.622467041E-1,9.913285217E0
1.966509938E1,4.837939453E-1,3.812571716E-1,9.899513855E0
1.967507138E1,4.846920776E-1,3.688330078E-1,9.879455566E0
1.968504238E1,4.773573303E-1,3.656895447E-1,9.861343231E0
1.969501438E1,4.716691589E-1,3.670367432E-1,9.877808990E0
1.970498638E1,4.685256958E-1,3.576063538E-1,9.891131287E0
1.971495838E1,4.583468628E-1,3.664379883E-1,9.815987549E0
1.972492938E1,4.435276794E-1,4.079017639E-1,9.750274200E0
1.973490138E1,4.812492371E-1,4.415817261E-1,1.004635849E1
1.974487338E1,5.357359314E-1,3.930825806E-1,9.991422729E0
1.975484538E1,4.915777588E-1,3.671864319E-1,9.689650269E0
1.976481637E1,4.481680298E-1,3.600013733E-1,9.732910309E0
1.977478838E1,3.926335144E-1,3.576063538E-1,9.842482452E0
1.978476038E1,4.396357727E-1,3.942800903E-1,9.854158173E0
1.979473238E1,5.252577209E-1,4.367916870E-1,9.943971405E0
1.980470338E1,5.126838684E-1,4.326004028E-1,9.915231171E0
1.981467538E1,4.716691589E-1,3.993695068E-1,9.785750427E0
1.982464738E1,4.779560852E-1,3.863465881E-1,9.789642334E0
1.983461938E1,4.947212219E-1,3.817062378E-1,9.930499420E0
1.984459138E1,4.876858521E-1,3.784130859E-1,1.000100281E1
1.985456237E1,4.954696655E-1,3.683839417E-1,9.898915100E0
1.986453438E1,4.873864746E-1,3.519181824E-1,9.825567627E0
1.987450638E1,4.754113770E-1,3.345542908E-1,9.831255798E0
1.988447838E1,4.682263184E-1,3.296145630E-1,9.875563660E0
1.989444938E1,4.510121155E-1,3.339555359E-1,9.890382843E0
1.990442138E1,4.538562012E-1,3.412902832E-1,9.891430664E0
1.991439338E1,4.538562012E-1,3.414399719E-1,9.871372375E0
1.992436538E1,4.471202087E-1,3.526666260E-1,9.854756927E0
1.993433638E1,4.456233215E-1,3.433859253E-1,9.857601013E0
1.994430838E1,4.454736328E-1,3.396437073E-1,9.852062531E0
1.995428038E1,4.589456177E-1,3.430865479E-1,9.851613464E0
1.996425238E1,4.628375244E-1,3.589535522E-1,9.864486694E0
1.997422338E1,4.785548401E-1,3.676354980E-1,9.877659302E0
1.998419538E1,4.956193542E-1,3.773652649E-1,9.876611481E0
1.999416738E1,4.956193542E-1,3.875440979E-1,9.866282959E0
2.000413938E1,5.001100159E-1,3.905378723E-1,9.856702881E0
2.001411038E1,4.962181091E-1,4.068539429E-1,9.846973114E0
2.002408237E1,4.906796265E-1,4.053570557E-1,9.845625916E0
2.003405438E1,4.796026611E-1,3.998185730E-1,9.858199768E0
2.004402638E1,4.794529724E-1,3.912863159E-1,9.851613464E0
2.005399738E1,4.843927002E-1,3.800596619E-1,9.846823425E0
2.006396938E1,4.724176025E-1,3.740721130E-1,9.849817200E0
2.007394138E1,4.770579529E-1,3.793112183E-1,9.854307861E0
2.008391338E1,4.843927002E-1,3.881428528E-1,9.865684204E0
2.009388438E1,4.787045288E-1,3.900888062E-1,9.862391052E0
2.010385638E1,4.659809875E-1,4.011657715E-1,9.851763153E0
2.011382838E1,4.700225830E-1,3.933819580E-1,9.857451324E0
2.012380038E1,4.749623108E-1,3.888912964E-1,9.864037628E0
2.013377138E1,4.731660461E-1,3.835025024E-1,9.873318329E0
2.014374338E1,4.842430115E-1,3.751199341E-1,9.874216461E0
2.015371538E1,4.909790039E-1,3.613485718E-1,9.867630157E0
2.016368738E1,4.806504822E-1,3.573069763E-1,9.858648834E0
2.017365938E1,4.840933228E-1,3.628454590E-1,9.840237122E0
2.018363038E1,4.661306763E-1,3.734733582E-1,9.834399261E0
2.019360237E1,4.643344116E-1,3.718267822E-1,9.809251556E0
2.020357438E1,4.540058899E-1,3.607498169E-1,9.770631866E0
2.021354638E1,4.513114929E-1,3.474275208E-1,9.756261749E0
2.022351738E1,4.531077576E-1,3.408412170E-1,9.843530273E0
2.023348938E1,4.534071350E-1,3.432362366E-1,9.949060822E0
2.024346138E1,4.375401306E-1,3.709286499E-1,1.000833755E1
2.025343338E1,4.379891968E-1,3.861968994E-1,9.980944519E0
2.026340425E1,4.481680298E-1,3.826043701E-1,9.946815491E0
2.027337625E1,4.558021545E-1,3.803590393E-1,9.958640900E0
2.028334825E1,4.138893127E-1,3.692820740E-1,9.777966614E0
2.029332025E1,4.288581848E-1,3.586541748E-1,9.489366760E0
2.030329125E1,4.909790039E-1,3.721261597E-1,9.879455566E0
2.031326325E1,4.815486145E-1,3.906875610E-1,1.025592270E1
2.032323525E1,5.530998230E-1,4.216731262E-1,9.993668060E0
2.033320725E1,5.650749207E-1,3.924838257E-1,9.625733185E0
2.034317825E1,5.195695496E-1,3.119512939E-1,9.573491821E0
2.035315025E1,4.984634399E-1,2.653981018E-1,9.879006500E0
2.036312225E1,4.589456177E-1,3.005749512E-1,1.001806732E1
2.037309425E1,4.912783813E-1,4.016148376E-1,9.902956696E0
2.038306525E1,5.069956970E-1,4.658312988E-1,9.807006226E0
