"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.402048024E0,5.558663607E-2,-2.461088181E0,9.553370476E0
3.404470576E0,5.086567253E-2,-2.456277847E0,9.558209419E0
3.406893024E0,4.618664831E-2,-2.451308966E0,9.539109230E0
3.409315471E0,4.142947868E-2,-2.456014395E0,9.529543877E0
3.411737919E0,6.030762568E-2,-2.465898752E0,9.548529625E0
3.414160471E0,4.616723582E-2,-2.460761309E0,9.515127182E0
3.416583076E0,6.035244465E-2,-2.470418453E0,9.505416870E0
3.419005680E0,5.565662682E-2,-2.465512514E0,9.495891571E0
3.421428336E0,6.520450860E-2,-2.455973864E0,9.495871544E0
3.423850992E0,3.200168908E-2,-2.455718756E0,9.496088028E0
3.426273492E0,5.563984811E-2,-2.465576172E0,9.505468369E0
3.428695992E0,6.043346226E-2,-2.465421915E0,9.476707458E0
3.431118544E0,4.619240388E-2,-2.460665941E0,9.500761986E0
3.433541096E0,4.628443718E-2,-2.446249008E0,9.500824928E0
3.435963649E0,5.099701881E-2,-2.451091051E0,9.500772476E0
3.438386305E0,4.625926912E-2,-2.446344376E0,9.515189171E0
3.440808909E0,4.154668003E-2,-2.441502094E0,9.515241623E0
3.443231565E0,3.682020307E-2,-2.441401958E0,9.505696297E0
3.445654117E0,4.156633466E-2,-2.446117163E0,9.486492157E0
3.448076617E0,4.631511495E-2,-2.441443205E0,9.500845909E0
3.450499065E0,3.680630028E-2,-2.446144104E0,9.496099472E0
3.452921461E0,4.637647048E-2,-2.431831837E0,9.500886917E0
3.455343857E0,2.266567200E-2,-2.426939249E0,9.515427589E0
3.457766461E0,1.326016895E-2,-2.421869993E0,9.486782074E0
3.460189013E0,1.316525787E-2,-2.431608200E0,9.505892754E0
3.462611565E0,1.321271434E-2,-2.426738977E0,9.496336937E0
3.465034169E0,1.323500462E-2,-2.421965361E0,9.501145363E0
3.467456721E0,-9.502023458E-4,-2.412307978E0,9.510857582E0
3.469879274E0,-1.019943506E-3,-2.421951532E0,9.515603065E0
3.472301878E0,-9.947791696E-4,-2.421856165E0,9.501237869E0
3.474724482E0,8.614448830E-3,-2.402706146E0,9.501259804E0
3.477147034E0,-1.052299887E-2,-2.436009407E0,9.472509384E0
3.479569430E0,-1.512677222E-2,-2.416686535E0,9.463047981E0
3.481991930E0,-5.743555725E-3,-2.426529884E0,9.486885071E0
3.484414638E0,-5.698975176E-3,-2.416981936E0,9.496502876E0
3.486837555E0,-1.038087904E-2,-2.407334328E0,9.496575356E0
3.489260211E0,-5.637619644E-3,-2.407370806E0,9.496544838E0
3.491683128E0,1.335220225E-2,-2.407453060E0,9.486845016E0
3.494105784E0,3.241439909E-2,-2.388502836E0,9.505957603E0
3.496528649E0,-8.191019297E-4,-2.393053770E0,9.506153107E0
3.498951357E0,4.013318568E-3,-2.373994350E0,9.525357246E0
3.501374274E0,8.711991832E-3,-2.383579016E0,9.515708923E0
3.503796878E0,1.349432394E-2,-2.378777742E0,9.510910988E0
3.506219534E0,8.790126070E-3,-2.373903751E0,9.506175041E0
3.508642190E0,1.351949200E-2,-2.378682375E0,9.496546745E0
3.511065055E0,1.354178414E-2,-2.373908281E0,9.501354218E0
3.513487815E0,-6.098635495E-4,-2.364124060E0,9.491913795E0
3.515910732E0,-2.438752353E-2,-2.373553276E0,9.492026329E0
3.518333492E0,-2.928154171E-2,-2.388156176E0,9.525510788E0
3.520756409E0,-1.495972276E-2,-2.373848438E0,9.525480270E0
3.523179065E0,-1.976721734E-2,-2.378745317E0,9.544644356E0
3.525601930E0,-1.984535158E-2,-2.388419628E0,9.554179192E0
3.528024899E0,-3.413936496E-2,-2.393243790E0,9.573402405E0
3.530447607E0,-1.523080468E-2,-2.384254932E0,9.645142555E0
3.532870315E0,-1.522529498E-2,-2.379544735E0,9.659527779E0
3.535293180E0,3.800718114E-3,-2.370110750E0,9.664233208E0
3.537715836E0,3.792328760E-3,-2.370142460E0,9.669021606E0
3.540138596E0,1.338765956E-2,-2.355734825E0,9.659446716E0
3.542561357E0,1.841278002E-2,-2.321877003E0,9.621256828E0
3.544984013E0,4.236922786E-2,-2.302391768E0,9.554153442E0
3.547406617E0,4.241141677E-2,-2.316300154E0,9.477478981E0
3.549829326E0,5.208225921E-2,-2.301606178E0,9.424811363E0
3.552251982E0,6.167233363E-2,-2.305976152E0,9.348118782E0
3.554674690E0,6.173944473E-2,-2.305721760E0,9.309814453E0
3.557097346E0,7.099732012E-2,-2.344176531E0,9.300008774E0
3.559520003E0,6.616752595E-2,-2.353847027E0,9.314362526E0
3.561942659E0,5.163072050E-2,-2.387726545E0,9.366978645E0
3.564365211E0,3.719146177E-2,-2.402479649E0,9.434041977E0
3.566787867E0,8.672926575E-3,-2.388416052E0,9.520476341E0
3.569210628E0,-3.416453302E-2,-2.393339157E0,9.587766647E0
3.571633596E0,-7.200468332E-2,-2.373888016E0,9.597673416E0
3.574056305E0,-1.051710770E-1,-2.378184795E0,9.559564590E0
3.576478961E0,-1.001063958E-1,-2.367624044E0,9.411144257E0
3.578901669E0,-8.560530096E-2,-2.371394396E0,9.238657951E0
3.581324326E0,-5.723728240E-2,-2.414165020E0,9.132945061E0
3.583746930E0,-2.404523268E-2,-2.437908173E0,9.051226616E0
3.586169534E0,1.364415698E-2,-2.471998453E0,9.074773788E0
3.588592138E0,3.674377874E-2,-2.549548388E0,9.146106720E0
3.591014742E0,4.106543958E-2,-2.588698149E0,9.246458054E0
3.593437451E0,5.950521678E-2,-2.637758493E0,9.375404358E0
3.595859951E0,5.423968285E-2,-2.677216768E0,9.533277512E0
3.598282555E0,3.018256463E-2,-2.697083950E0,9.657838821E0
3.600705055E0,2.032765746E-2,-2.740611553E0,9.710381508E0
3.603127711E0,-1.758510992E-2,-2.726125717E0,9.744209290E0
3.605550367E0,-5.537755787E-2,-2.715872765E0,9.691827774E0
3.607972971E0,-8.362764120E-2,-2.700792074E0,9.625043869E0
3.610395576E0,-8.326189965E-2,-2.666580200E0,9.539003372E0
3.612818128E0,-1.257697940E-1,-2.646806955E0,9.505848885E0
3.615240680E0,-1.349576712E-1,-2.612776756E0,9.458175659E0
3.617663336E0,-1.251643896E-1,-2.564792633E0,9.458322525E0
3.620085992E0,-1.154214218E-1,-2.516999483E0,9.487198830E0
3.622508544E0,-8.208798617E-2,-2.469865561E0,9.587741852E0
3.624931044E0,-4.889667034E-2,-2.451406479E0,9.664217949E0
3.627353596E0,-1.087294146E-2,-2.413888216E0,9.759901047E0
3.629776253E0,1.762807369E-2,-2.385813236E0,9.841238022E0
3.632198909E0,5.090039968E-2,-2.362357616E0,9.889007568E0
3.634621617E0,7.948818803E-2,-2.338643789E0,9.903291702E0
3.637044326E0,1.031711698E-1,-2.353020191E0,9.869558334E0
3.639467086E0,9.860958159E-2,-2.347605705E0,9.783423424E0
3.641889951E0,8.921821415E-2,-2.351861715E0,9.711642265E0
3.644312711E0,6.571979076E-2,-2.336785793E0,9.640038490E0
3.646735419E0,8.481314778E-2,-2.341165066E0,9.553708076E0
3.649158076E0,2.811765485E-2,-2.335191011E0,9.443972588E0
3.651580784E0,1.869009808E-2,-2.348962784E0,9.357786179E0
3.654003440E0,-1.440342143E-2,-2.362361670E0,9.243023872E0
3.656426096E0,-3.339011967E-2,-2.381025553E0,9.180818558E0
3.658848753E0,-4.275919497E-2,-2.380507708E0,9.113845825E0
3.661271305E0,-5.234326422E-2,-2.399561882E0,9.099460602E0
3.663694013E0,-5.252181739E-2,-2.423685789E0,9.113718987E0
3.666116617E0,-6.197790056E-2,-2.404740095E0,9.166535378E0
3.668539169E0,-4.791039228E-2,-2.400774479E0,9.276590347E0
3.670962034E0,-3.850800544E-2,-2.387097836E0,9.377140999E0
3.673384690E0,-2.420345694E-2,-2.344719172E0,9.492151260E0
3.675807294E0,9.102173150E-3,-2.307069540E0,9.573500633E0
3.678230055E0,4.249720648E-2,-2.264391422E0,9.621353149E0
3.680652815E0,5.696402490E-2,-2.226086617E0,9.626216888E0
3.683075524E0,8.089796454E-2,-2.197308064E0,9.607034683E0
3.685498388E0,1.095221862E-1,-2.178144693E0,9.582992554E0
3.687921253E0,1.335093081E-1,-2.153853655E0,9.515908241E0
3.690343961E0,1.667234004E-1,-2.158755541E0,9.491730690E0
3.692766826E0,1.570751071E-1,-2.182742834E0,9.496476173E0
3.695189534E0,1.712658107E-1,-2.187689781E0,9.501150131E0
3.697612190E0,1.663243473E-1,-2.207162142E0,9.544191360E0
3.700034846E0,1.518685371E-1,-2.236045837E0,9.568099022E0
3.702457607E0,1.374825090E-1,-2.255286455E0,9.587260246E0
3.704880524E0,1.278981864E-1,-2.260273218E0,9.625607491E0
3.707303440E0,1.181187779E-1,-2.303515434E0,9.635056496E0
3.709726201E0,8.955328912E-2,-2.322455406E0,9.625582695E0
3.712149117E0,7.993017137E-2,-2.346347570E0,9.615962982E0
3.714571982E0,7.497502863E-2,-2.384629488E0,9.596673965E0
3.716994899E0,5.126448721E-2,-2.393804312E0,9.558481216E0
3.719417451E0,4.148795828E-2,-2.441724539E0,9.548757553E0
3.721840159E0,2.714673802E-2,-2.465484619E0,9.524805069E0
3.724262919E0,1.268542930E-2,-2.499078751E0,9.534329414E0
3.726685576E0,-1.653160900E-3,-2.513450146E0,9.543934822E0
3.729108232E0,-1.129307225E-2,-2.537405491E0,9.543891907E0
3.731530888E0,-3.506521881E-2,-2.542124510E0,9.558389664E0
3.733953596E0,-4.942609370E-2,-2.561269522E0,9.563187599E0
3.736376201E0,-6.350512803E-2,-2.546520472E0,9.529826164E0
3.738799065E0,-6.840177625E-2,-2.570512533E0,9.529752731E0
3.741221721E0,-7.783532888E-2,-2.560860157E0,9.534645081E0
3.743644482E0,-8.747236431E-2,-2.589494228E0,9.515427589E0
3.746067346E0,-9.212909639E-2,-2.579750776E0,9.501135826E0
3.748490107E0,-7.316995412E-2,-2.584638834E0,9.491415024E0
3.750912815E0,-6.379776448E-2,-2.603902817E0,9.486482620E0
3.753335524E0,-7.794389129E-2,-2.589408159E0,9.491425514E0
3.755758128E0,-4.941171408E-2,-2.584661961E0,9.467320442E0
3.758180784E0,-4.467684031E-2,-2.584730387E0,9.472077370E0
3.760603336E0,-6.736274809E-3,-2.589732409E0,9.457445145E0
3.763025836E0,2.803219482E-3,-2.580225468E0,9.462213516E0
3.765448388E0,1.232880726E-2,-2.575460911E0,9.457384109E0
3.767870992E0,1.709986851E-2,-2.566013098E0,9.476546288E0
3.770293544E0,1.227008551E-2,-2.575683355E0,9.490900993E0
3.772716096E0,4.084396362E-2,-2.556711197E0,9.495587349E0
3.775138649E0,2.663360164E-2,-2.547149181E0,9.519661903E0
3.777561305E0,1.249585301E-2,-2.532622814E0,9.519818306E0
3.779983857E0,2.210507914E-2,-2.513473272E0,9.519839287E0
3.782406461E0,2.220837958E-2,-2.503702641E0,9.495941162E0
3.784829117E0,3.676172346E-2,-2.455691814E0,9.486481667E0
3.787251774E0,1.791427471E-2,-2.441001654E0,9.467514992E0
3.789674378E0,3.223057836E-2,-2.431404352E0,9.453098297E0
3.792096982E0,4.190403596E-2,-2.407322168E0,9.433990479E0
3.794519638E0,5.149649829E-2,-2.388235331E0,9.443587303E0
3.796942242E0,5.161920935E-2,-2.369012833E0,9.443671227E0
3.799364899E0,6.585450470E-2,-2.364411831E0,9.457963943E0
3.801787555E0,6.594653428E-2,-2.349994898E0,9.458026886E0
3.804210263E0,7.545246929E-2,-2.340615273E0,9.481947899E0
3.806632919E0,7.549417019E-2,-2.326389074E0,9.510739326E0
3.809055628E0,7.076770067E-2,-2.326289177E0,9.501193047E0
3.811478336E0,8.503364027E-2,-2.316882610E0,9.515506744E0
3.813900836E0,1.086802185E-1,-2.326707840E0,9.520098686E0
3.816323336E0,9.445042908E-2,-2.326598406E0,9.520191193E0
3.818745888E0,9.444755316E-2,-2.321919680E0,9.539364815E0
3.821168440E0,9.919631481E-2,-2.317245960E0,9.553719521E0
3.823590992E0,8.971267939E-2,-2.321851492E0,9.534607887E0
3.826013440E0,8.497491479E-2,-2.317105055E0,9.549022675E0
3.828435836E0,9.466230124E-2,-2.288280249E0,9.539510727E0
3.830858440E0,9.444467723E-2,-2.317241430E0,9.558537483E0
3.833281096E0,6.121669710E-2,-2.317081690E0,9.573118210E0
3.835703753E0,6.118313968E-2,-2.317208767E0,9.592271805E0
3.838126409E0,5.639240891E-2,-2.322041512E0,9.601858139E0
3.840549013E0,5.154873058E-2,-2.336453915E0,9.606614113E0
3.842971565E0,5.626418442E-2,-2.345974445E0,9.587388992E0
3.845394065E0,5.630876496E-2,-2.336426735E0,9.597005844E0
3.847816565E0,6.089865044E-2,-2.360491514E0,9.596870422E0
3.850239117E0,5.152380839E-2,-2.350616455E0,9.568246841E0
3.852661669E0,4.192295671E-2,-2.369734764E0,9.563436508E0
3.855084326E0,4.676114023E-2,-2.360032797E0,9.544295311E0
3.857506982E0,3.723292053E-2,-2.374186039E0,9.515564919E0
3.859929690E0,3.714927286E-2,-2.388571024E0,9.510714531E0
3.862352399E0,4.673070461E-2,-2.378906012E0,9.491541862E0
3.864775159E0,4.202938080E-2,-2.378710508E0,9.467632294E0
3.867197867E0,3.727222607E-2,-2.383416176E0,9.458065987E0
3.869620576E0,4.190379009E-2,-2.393254757E0,9.486721992E0
3.872043284E0,4.666671157E-2,-2.397906065E0,9.457942009E0
3.874465992E0,3.721350431E-2,-2.383638620E0,9.491582870E0
3.876888701E0,2.762105130E-2,-2.402724504E0,9.481985092E0
3.879311461E0,3.229456395E-2,-2.412404299E0,9.486701012E0
3.881734221E0,5.595213920E-2,-2.412808895E0,9.520062447E0
3.884156930E0,3.219126537E-2,-2.422174692E0,9.510599136E0
3.886579482E0,2.741445042E-2,-2.422265530E0,9.529782295E0
3.889002034E0,4.631774500E-2,-2.432054281E0,9.534405708E0
3.891424586E0,4.166651145E-2,-2.417600870E0,9.534499168E0
3.893847294E0,5.577909574E-2,-2.432222366E0,9.548707008E0
3.896270003E0,4.634003341E-2,-2.427280426E0,9.539214134E0
3.898692711E0,5.118371919E-2,-2.412867785E0,9.534458160E0
3.901115419E0,6.536892056E-2,-2.422525167E0,9.524745941E0
3.903538180E0,4.652697966E-2,-2.403124809E0,9.520166397E0
3.905960836E0,5.137905478E-2,-2.388680220E0,9.510622025E0
3.908383544E0,5.606933683E-2,-2.398296595E0,9.505761147E0
3.910806253E0,5.137066543E-2,-2.388712168E0,9.515409470E0
3.913228909E0,4.664969072E-2,-2.383902311E0,9.520249367E0
3.915651565E0,6.085719541E-2,-2.388785124E0,9.515347481E0
3.918074274E0,7.510086894E-2,-2.384152651E0,9.524851799E0
3.920497138E0,6.564790010E-2,-2.383952618E0,9.505762100E0
3.922919742E0,5.628408492E-2,-2.364656687E0,9.505907059E0
3.925342503E0,6.590171158E-2,-2.345475197E0,9.501139641E0
3.927765419E0,7.524323463E-2,-2.369544744E0,9.496186256E0
3.930188024E0,6.576222181E-2,-2.364761353E0,9.510634422E0
3.932610784E0,7.532975823E-2,-2.359838009E0,9.481863976E0
3.935033544E0,5.623687059E-2,-2.383593559E0,9.462730408E0
3.937456305E0,6.100795045E-2,-2.374145508E0,9.481894493E0
3.939879221E0,3.729163855E-2,-2.373963356E0,9.482048988E0
3.942302086E0,5.158277601E-2,-2.364461184E0,9.481997490E0
3.944724846E0,4.673909023E-2,-2.378874302E0,9.486754417E0
3.947147711E0,4.200133681E-2,-2.374127150E0,9.501169205E0
3.949570471E0,3.731944412E-2,-2.364479303E0,9.501241684E0
3.951993388E0,1.343584806E-2,-2.393067598E0,9.491695404E0
3.954416357E0,2.769894153E-2,-2.378982544E0,9.525181770E0
3.956839065E0,3.859927878E-3,-2.398022890E0,9.525252342E0
3.959261930E0,3.832126036E-3,-2.407507420E0,9.506059647E0
3.961684794E0,8.483344689E-3,-2.421960831E0,9.505965233E0
3.964107555E0,-1.061239839E-2,-2.441037416E0,9.506005287E0
3.966530471E0,8.455544710E-3,-2.431444883E0,9.486771584E0
3.968953180E0,-6.019659340E-3,-2.469781160E0,9.486697197E0
3.971376149E0,-1.065409929E-2,-2.455263615E0,9.477212906E0
3.973798753E0,-1.079071313E-2,-2.479228258E0,9.467533112E0
3.976221513E0,-1.290291548E-3,-2.474559546E0,9.477067947E0
3.978644117E0,-6.128467619E-3,-2.484261513E0,9.496210098E0
3.981066826E0,-2.034146711E-2,-2.484088659E0,9.486726761E0
3.983489534E0,-2.031078935E-2,-2.479282618E0,9.486747742E0
3.985912190E0,-1.074901223E-2,-2.465002298E0,9.496324539E0
3.988334846E0,-2.985028177E-2,-2.488789558E0,9.481979370E0
3.990757399E0,-2.034697682E-2,-2.488798857E0,9.472341537E0
3.993180159E0,-2.030503377E-2,-2.488639832E0,9.448400497E0
3.995602815E0,-6.119836122E-3,-2.498297215E0,9.438690186E0
3.998025471E0,-1.094961166E-2,-2.507966995E0,9.453042030E0
4.000448232E0,7.987229154E-3,-2.517629147E0,9.438513756E0
4.002870836E0,1.746537164E-2,-2.517733812E0,9.443239212E0
4.005293544E0,8.015032858E-3,-2.508144855E0,9.457708359E0
4.007716253E0,2.220574394E-2,-2.513091803E0,9.462382317E0
4.010138961E0,7.992742583E-3,-2.512918949E0,9.452898026E0
4.012561565E0,3.656375781E-2,-2.489268064E0,9.476757050E0
4.014984274E0,3.172295168E-2,-2.508358717E0,9.462341309E0
4.017406982E0,3.191540763E-2,-2.479492903E0,9.457678795E0
4.019829951E0,2.708562650E-2,-2.489163399E0,9.472031593E0
4.022252919E0,2.702978067E-2,-2.494064331E0,9.486375809E0
4.024675628E0,4.143259674E-2,-2.474760532E0,9.457637787E0
4.027098388E0,5.102506280E-2,-2.455673695E0,9.467235565E0
4.029521149E0,6.051159278E-2,-2.455746651E0,9.467173576E0
4.031943909E0,5.110607296E-2,-2.450677633E0,9.438528061E0
4.034366565E0,6.989505887E-2,-2.479657173E0,9.438279152E0
4.036789274E0,7.469966263E-2,-2.470082760E0,9.438290596E0
4.039212034E0,6.990607828E-2,-2.470237017E0,9.467048645E0
4.041634899E0,7.925310731E-2,-2.489596128E0,9.476479530E0
4.044057763E0,7.445950806E-2,-2.489750385E0,9.505240440E0
4.046480680E0,5.535223335E-2,-2.490113020E0,9.581973076E0
4.048903544E0,3.651029989E-2,-2.470713139E0,9.577393532E0
4.051326409E0,8.053366095E-3,-2.461105347E0,9.611136436E0
4.053749169E0,-3.911151737E-2,-2.417521715E0,9.616422653E0
4.056172034E0,-6.277460605E-2,-2.421827316E0,9.568675041E0
4.058594899E0,-5.780484527E-2,-2.421005249E0,9.439364433E0
4.061017659E0,-1.019870862E-2,-2.430090904E0,9.304945946E0
4.063440524E0,2.783701941E-2,-2.439421654E0,9.218470573E0
4.065863284E0,5.619639158E-2,-2.468156815E0,9.170279503E0
4.068286201E0,8.924295008E-2,-2.487761497E0,9.189131737E0
4.070708909E0,1.078866869E-1,-2.526670694E0,9.236721992E0
4.073131826E0,1.170158461E-1,-2.560924053E0,9.317911148E0
4.075554586E0,1.072973236E-1,-2.566419601E0,9.432867050E0
4.077977346E0,1.023668647E-1,-2.576471329E0,9.504678726E0
4.080400003E0,8.311457932E-2,-2.600830793E0,9.576519012E0
4.082822659E0,4.969415441E-2,-2.629536867E0,9.595761299E0
4.085245315E0,2.113440633E-2,-2.657834291E0,9.547940254E0
4.087667971E0,-1.203460991E-2,-2.671519279E0,9.476271629E0
4.090090628E0,-2.626414597E-2,-2.685477257E0,9.423633575E0
4.092513492E0,-4.497762024E-2,-2.656211376E0,9.380790710E0
4.094936096E0,-6.382219493E-2,-2.646200180E0,9.342650414E0
4.097358857E0,-4.942775518E-2,-2.626927853E0,9.318700790E0
4.099781565E0,-6.364675611E-2,-2.603330612E0,9.400295258E0
4.102204430E0,-5.880331993E-2,-2.574850559E0,9.448271751E0
4.104627346E0,-2.548929676E-2,-2.537168980E0,9.524831772E0
4.107050211E0,-2.542004362E-2,-2.499391317E0,9.625551224E0
4.109472971E0,1.711542532E-2,-2.495612621E0,9.730631828E0
4.111895836E0,3.617186844E-2,-2.467306137E0,9.788090706E0
4.114318544E0,5.501355603E-2,-2.472639084E0,9.845403671E0
4.116741409E0,8.353158832E-2,-2.458567619E0,9.864432335E0
4.119164326E0,1.024991348E-1,-2.463423729E0,9.849925041E0
4.121587086E0,1.168600097E-1,-2.444278717E0,9.845128059E0
4.124009951E0,1.218292937E-1,-2.415322065E0,9.821281433E0
4.126432711E0,1.314833462E-1,-2.400691748E0,9.778189659E0
4.128855576E0,1.127336621E-1,-2.380942106E0,9.720939636E0
4.131278284E0,7.974322140E-2,-2.370503187E0,9.635010719E0
4.133701305E0,6.561434269E-2,-2.384079695E0,9.524913788E0
4.136124169E0,3.734772652E-2,-2.383130074E0,9.414973259E0
4.138547034E0,1.839195378E-2,-2.411055088E0,9.300056458E0
4.140969899E0,1.835601032E-2,-2.434638500E0,9.232916832E0
4.143392607E0,-1.958983019E-2,-2.448414326E0,9.180433273E0
4.145815628E0,-2.431343496E-2,-2.452992678E0,9.151714325E0
4.148238388E0,-5.297672004E-2,-2.476992846E0,9.180523872E0
4.150661096E0,-7.674624026E-2,-2.472323418E0,9.228580475E0
4.153083857E0,-8.633629233E-2,-2.467953444E0,9.305273056E0
4.155506721E0,-1.101199612E-1,-2.453957796E0,9.396464348E0
4.157929430E0,-1.099780723E-1,-2.411215544E0,9.473262787E0
4.160352346E0,-1.099363789E-1,-2.396989346E0,9.502054214E0
4.162775003E0,-1.003077254E-1,-2.368386984E0,9.526058197E0
4.165197711E0,-6.188758463E-2,-2.291851521E0,9.535722733E0
4.167620419E0,-4.261039197E-2,-2.253329277E0,9.502248764E0
4.170043180E0,-2.340031415E-2,-2.215061426E0,9.507081032E0
4.172465836E0,5.321448669E-3,-2.176770687E0,9.497486115E0
4.174888544E0,2.914656140E-2,-2.162472486E0,9.487818718E0
4.177311201E0,4.357718304E-2,-2.133684158E0,9.478274345E0
4.179733909E0,5.304142088E-2,-2.138530970E0,9.473403931E0
4.182156617E0,7.211200893E-2,-2.119549513E0,9.487729073E0
4.184579378E0,8.622744679E-2,-2.138849735E0,9.482764244E0
4.187002086E0,9.076411277E-2,-2.158426762E0,9.530530930E0
4.189424794E0,8.114075661E-2,-2.168251276E0,9.573642731E0
4.191847659E0,8.577781171E-2,-2.173379898E0,9.616684914E0
4.194270576E0,9.022532403E-2,-2.212052107E0,9.645215034E0
4.196693440E0,9.011387825E-2,-2.235921621E0,9.621170044E0
4.199116201E0,7.558571547E-2,-2.283837318E0,9.616266251E0
4.201539117E0,5.648443848E-2,-2.307624578E0,9.601921082E0
4.203961982E0,5.165202916E-2,-2.326683521E0,9.582715034E0
4.206384742E0,3.701792657E-2,-2.393758535E0,9.568150520E0
4.208807659E0,1.308424585E-2,-2.436604738E0,9.534601212E0
4.211230419E0,-1.388080418E-3,-2.479619265E0,9.515352249E0
4.213653284E0,-1.647405326E-3,-2.522807121E0,9.505588531E0
4.216076149E0,-2.077095956E-2,-2.551367998E0,9.486433983E0
4.218498909E0,-4.953993857E-2,-2.608594894E0,9.452850342E0
4.220921774E0,-4.504761100E-2,-2.651787043E0,9.438268661E0
4.223344638E0,-5.959806591E-2,-2.704476833E0,9.428553581E0
4.225767399E0,-7.406488806E-2,-2.742780924E0,9.423691750E0
4.228190263E0,-8.843127638E-2,-2.766636610E0,9.414104462E0
4.230612971E0,-8.852331340E-2,-2.781053543E0,9.414041519E0
4.233035732E0,-9.353428334E-2,-2.824236393E0,9.409095764E0
4.235458492E0,-1.125964895E-1,-2.843186140E0,9.389983177E0
4.237881096E0,-1.316028237E-1,-2.857234955E0,9.356528282E0
4.240303805E0,-1.030066535E-1,-2.833488703E0,9.366023064E0
4.242726461E0,-9.845297784E-2,-2.867069483E0,9.351480484E0
4.245149221E0,-1.033606604E-1,-2.900482178E0,9.322635651E0
4.247572086E0,-9.407209605E-2,-2.934131145E0,9.312851906E0
4.249995055E0,-1.177328005E-1,-2.914980650E0,9.351394653E0
4.252417971E0,-1.555228531E-1,-2.881272078E0,9.385306358E0
4.254840836E0,-1.319740713E-1,-2.896157265E0,9.428180695E0
4.257263805E0,-1.179034486E-1,-2.910937786E0,9.466330528E0
4.259686721E0,-9.906176478E-2,-2.916270733E0,9.523643494E0
4.262109638E0,-4.212034494E-2,-2.911934376E0,9.528082848E0
4.264532503E0,-9.006686509E-3,-2.931285143E0,9.508629799E0
4.266955159E0,5.105890334E-3,-2.945906878E0,9.522837639E0
4.269377815E0,5.715905875E-2,-2.965530157E0,9.522414207E0
4.271800471E0,6.189680099E-2,-2.970277309E0,9.507999420E0
4.274223024E0,9.986253083E-2,-2.975183725E0,9.479001999E0
4.276645628E0,1.188969314E-1,-2.965718031E0,9.478919983E0
4.279068336E0,1.380178630E-1,-2.946545839E0,9.464515686E0
4.281490940E0,1.430846602E-1,-2.898462057E0,9.455118179E0
4.283913649E0,1.527552605E-1,-2.869700909E0,9.455181122E0
4.286336409E0,1.719765961E-1,-2.836079359E0,9.436051369E0
4.288759169E0,1.769765317E-1,-2.802317381E0,9.412226677E0
4.291181930E0,1.867140234E-1,-2.759234428E0,9.426715851E0
4.293604690E0,2.059492767E-1,-2.720871449E0,9.417183876E0
4.296027399E0,2.347155511E-1,-2.673033237E0,9.417207718E0
4.298450107E0,2.491294444E-1,-2.644308567E0,9.417240143E0
4.300872815E0,2.729293704E-1,-2.630105495E0,9.421936989E0
4.303295524E0,2.777169943E-1,-2.606526852E0,9.484256744E0
4.305718388E0,2.922283411E-1,-2.558674812E0,9.498736382E0
4.308141096E0,3.207993805E-1,-2.535023689E0,9.522596359E0
4.310563805E0,2.971722484E-1,-2.515746355E0,9.541987419E0
4.312986669E0,3.020576239E-1,-2.487107515E0,9.566022873E0
4.315409274E0,3.067783117E-1,-2.477850676E0,9.613914490E0
4.317831982E0,2.972918153E-1,-2.477777719E0,9.613976479E0
4.320254742E0,3.021271229E-1,-2.463397026E0,9.614008904E0
4.322677451E0,2.926460803E-1,-2.458613634E0,9.628455162E0
4.325100211E0,2.879810035E-1,-2.448902369E0,9.618950844E0
4.327522919E0,2.737066448E-1,-2.458340406E0,9.609426498E0
4.329945576E0,2.690861225E-1,-2.439081669E0,9.609540939E0
4.332368232E0,2.738070488E-1,-2.443891764E0,9.604701042E0
4.334790940E0,2.406962812E-1,-2.429219723E0,9.604980469E0
4.337213596E0,2.454730570E-1,-2.429129124E0,9.585796356E0
4.339636357E0,2.455595732E-1,-2.419422388E0,9.571474075E0
4.342059065E0,2.551187575E-1,-2.414530516E0,9.547492027E0
4.344481774E0,2.409699857E-1,-2.409425020E0,9.518877983E0
4.346904482E0,2.506185174E-1,-2.399504900E0,9.461400986E0
4.349327399E0,2.458977699E-1,-2.408762217E0,9.413508415E0
4.351750263E0,2.507136762E-1,-2.403833628E0,9.389557838E0
4.354173024E0,2.411993444E-1,-2.413244963E0,9.370424271E0
4.356595732E0,2.460123599E-1,-2.403638124E0,9.365648270E0
4.359018649E0,2.316905260E-1,-2.417946100E0,9.365677834E0
4.361441513E0,2.459536195E-1,-2.403860807E0,9.399164200E0
4.363864378E0,2.268717885E-1,-2.418195724E0,9.408802032E0
4.366287346E0,2.269022465E-1,-2.399322748E0,9.461555481E0
4.368710211E0,2.315392792E-1,-2.404450893E0,9.504596710E0
4.371132971E0,2.315002084E-1,-2.409288645E0,9.509364128E0
4.373555836E0,2.028844059E-1,-2.428419590E0,9.528617859E0
4.375978753E0,1.981718242E-1,-2.423577785E0,9.528669357E0
4.378401513E0,1.981327534E-1,-2.428415060E0,9.533436775E0
4.380824430E0,2.169802189E-1,-2.443104744E0,9.552403450E0
4.383247190E0,2.074491084E-1,-2.452579975E0,9.542846680E0
