"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.141060208E0,6.490502930E-1,6.586303711E-2,1.009006760E1
8.151033208E0,6.265969849E-1,1.158590698E-1,9.975406036E0
8.161006208E0,5.902226257E-1,1.341210938E-1,9.835596771E0
8.170978208E0,5.872288513E-1,9.505233765E-2,9.818681946E0
8.180951208E0,6.078858948E-1,4.355941772E-2,9.844877472E0
8.190924208E0,6.337820435E-1,1.646575928E-2,9.842482452E0
8.200896208E0,6.333329773E-1,3.143463135E-3,9.850565643E0
8.210869208E0,6.349795532E-1,3.143463135E-3,9.904453583E0
8.220842208E0,6.581813049E-1,8.382568359E-3,9.946516113E0
8.230814208E0,6.550378418E-1,1.302291870E-2,9.960886230E0
8.240787208E0,6.168672180E-1,1.826202393E-2,9.906998291E0
8.250760208E0,5.816903687E-1,3.891906738E-2,9.792785797E0
8.260732208E0,5.986051941E-1,2.245330811E-2,9.687704315E0
8.270705208E0,6.096821594E-1,1.242416382E-2,9.671238556E0
8.280678208E0,6.268963623E-1,4.041595459E-3,9.749076691E0
8.290650208E0,6.836283875E-1,-3.592529297E-3,9.912387085E0
8.300623208E0,6.881190491E-1,-4.490661621E-4,1.005878265E1
8.310596208E0,6.336323547E-1,3.023712158E-2,1.016401382E1
8.320568208E0,5.707630920E-1,3.637435913E-2,1.025712021E1
8.330541208E0,5.095404053E-1,-7.334747314E-3,9.997559967E0
8.340514208E0,5.752537537E-1,-4.340972900E-2,9.104367371E0
8.350486208E0,7.568261719E-1,-6.361770630E-2,8.937165070E0
8.360459208E0,6.640191650E-1,-1.460961914E-1,9.719737701E0
8.370432208E0,6.521937561E-1,-1.657054138E-1,1.032552795E1
8.380404208E0,7.637118530E-1,-7.304809570E-2,1.039094193E1
8.390377208E0,6.743476868E-1,2.888992310E-2,9.993817749E0
8.400350208E0,4.775070190E-1,9.879455566E-2,9.536668396E0
8.410322208E0,4.962181091E-1,1.607656860E-1,9.553583221E0
8.420295208E0,6.059399414E-1,1.724414062E-1,9.936636658E0
8.430268208E0,6.456074524E-1,1.540296936E-1,1.015039215E1
8.440240208E0,5.900729370E-1,1.528321838E-1,1.005519012E1
8.450213208E0,6.072871399E-1,9.924362183E-2,9.854158173E0
8.460186208E0,6.460565186E-1,6.735992432E-3,9.699080658E0
8.470158208E0,6.330335999E-1,-9.175918579E-2,9.697134705E0
8.480131208E0,6.007008362E-1,-1.206491089E-1,9.782157898E0
8.490104208E0,6.242019653E-1,-1.234931946E-1,9.862540741E0
8.500076208E0,6.906637573E-1,-1.285826111E-1,9.937983856E0
8.510049208E0,6.833290100E-1,-9.490264893E-2,9.964179382E0
8.520022208E0,6.846762085E-1,-4.355941772E-2,9.977501678E0
8.529994208E0,6.979985046E-1,7.783813477E-3,9.943672028E0
8.539967208E0,7.009922791E-1,3.472778320E-2,9.893975372E0
8.549940208E0,6.882687378E-1,3.577560425E-2,9.776918793E0
8.559912208E0,6.357279968E-1,3.787124634E-2,9.629475403E0
8.569885208E0,6.062393188E-1,2.365081787E-2,9.862091675E0
8.579858208E0,6.526428223E-1,-2.050735474E-2,1.001896545E1
8.589830208E0,7.066804504E-1,-6.331832886E-2,9.840237122E0
8.599803208E0,7.038363647E-1,-7.244934082E-2,9.686656494E0
8.609776208E0,6.747967529E-1,-7.364685059E-2,9.704020386E0
8.619748208E0,6.511459351E-1,-5.628295898E-2,9.833351440E0
8.629721208E0,6.797364807E-1,6.436614990E-3,1.007255402E1
8.639694208E0,6.939569092E-1,8.292755127E-2,1.015099091E1
8.649666208E0,6.637197876E-1,1.441502380E-1,1.002914429E1
8.659639208E0,6.249504089E-1,1.630110168E-1,9.894424438E0
8.669612208E0,6.144721985E-1,1.378633118E-1,9.832303619E0
8.679584208E0,6.014492798E-1,9.145980835E-2,9.854008484E0
8.689557208E0,6.366261292E-1,2.903961182E-2,9.891879730E0
8.699530208E0,6.360273743E-1,-8.382568359E-3,9.907447357E0
8.709502208E0,6.412664795E-1,-2.020797729E-2,9.854307861E0
8.719475208E0,6.559359741E-1,-1.002914429E-2,9.794432373E0
8.729448208E0,6.345304871E-1,-1.047821045E-3,9.850116577E0
8.739420208E0,6.212081909E-1,1.945953369E-2,9.931247864E0
8.749393208E0,6.180647278E-1,3.353027344E-2,9.890233154E0
8.759366208E0,6.186634827E-1,3.008743286E-2,9.757758636E0
8.769338208E0,6.143225098E-1,3.323089600E-2,9.694739685E0
8.779311208E0,6.282435608E-1,6.137237549E-3,9.734856262E0
8.789284208E0,6.638694763E-1,1.347198486E-2,9.870923309E0
8.799256208E0,6.812333679E-1,4.146377563E-2,9.969568176E0
8.809229208E0,6.604266357E-1,3.757186890E-2,9.998458099E0
8.819202208E0,6.035449219E-1,3.906875610E-2,1.001731888E1
8.829174208E0,5.450166321E-1,3.682342529E-2,1.009485764E1
8.839147208E0,5.255570984E-1,-2.544708252E-3,9.985734558E0
8.849120208E0,5.852828979E-1,-6.077362061E-2,9.182804260E0
8.859092208E0,7.954458618E-1,-8.876541138E-2,8.935967560E0
8.869065208E0,7.177574158E-1,-1.178050232E-1,9.696386261E0
8.879038208E0,6.670129395E-1,-1.435514832E-1,1.027613068E1
8.889010208E0,7.649093628E-1,-4.206253052E-2,1.027777725E1
8.898983208E0,6.483018494E-1,7.903564453E-2,9.948911133E0
8.908956208E0,4.644841003E-1,1.821711731E-1,9.590556335E0
8.918928208E0,5.209167480E-1,2.423460388E-1,9.647737427E0
8.928901250E0,6.497987366E-1,2.535726929E-1,1.001043320E1
8.938874250E0,6.746470642E-1,2.237846375E-1,1.018452118E1
8.948846250E0,6.047424316E-1,1.951940918E-1,1.008827133E1
8.958819250E0,5.975573730E-1,1.422042847E-1,9.868378601E0
8.968792250E0,6.411167908E-1,4.266128540E-2,9.701325989E0
8.978764250E0,6.427633667E-1,-7.723937988E-2,9.685309296E0
8.988737250E0,6.321354675E-1,-1.451980591E-1,9.784253540E0
8.998710250E0,6.548881531E-1,-1.266366577E-1,9.877509613E0
9.008682250E0,7.158114624E-1,-1.125659180E-1,9.927805023E0
9.018655250E0,7.072792053E-1,-7.035369873E-2,9.953701172E0
9.028628250E0,6.728507996E-1,8.981323242E-4,9.942923584E0
9.038600250E0,6.732998657E-1,6.167175293E-2,9.903256073E0
9.048573250E0,6.830296326E-1,7.319778442E-2,9.877509613E0
9.058546250E0,6.688092041E-1,5.448669434E-2,9.787247314E0
9.068518250E0,6.283932495E-1,4.984634399E-2,9.631720734E0
9.078491250E0,6.209088135E-1,6.122268677E-2,9.681716766E0
9.088464250E0,6.466552734E-1,3.562591553E-2,9.941277008E0
9.098436250E0,7.027885437E-1,-2.874023438E-2,9.913584595E0
9.108409250E0,7.066804504E-1,-6.930587769E-2,9.757908325E0
9.118382250E0,6.920109558E-1,-7.394622803E-2,9.721533966E0
9.128354250E0,6.756948853E-1,-5.673202515E-2,9.834998016E0
9.138327250E0,6.718029785E-1,-5.538482666E-3,1.005653732E1
9.148300250E0,6.869215393E-1,8.457412720E-2,1.015832565E1
9.158272250E0,6.583309937E-1,1.565744019E-1,1.005444168E1
9.168245250E0,6.081852722E-1,1.916015625E-1,9.864486694E0
9.178218250E0,5.770500183E-1,1.942959595E-1,9.764045563E0
9.188190250E0,5.704637146E-1,1.513352966E-1,9.833800507E0
9.198163250E0,6.285429382E-1,8.846603394E-2,9.945917358E0
9.208136250E0,6.664141846E-1,4.161346436E-2,9.990823975E0
9.218108250E0,6.709048462E-1,2.574645996E-2,9.911938019E0
9.228081250E0,6.804849243E-1,1.616638184E-2,9.817933502E0
9.238054250E0,6.646179199E-1,2.005828857E-2,9.835297394E0
9.248026250E0,6.456074524E-1,4.296066284E-2,9.887987823E0
9.257999250E0,6.270460510E-1,5.792953491E-2,9.889035645E0
9.267972250E0,6.291416931E-1,6.451583862E-2,9.799072723E0
9.277944250E0,6.457571411E-1,3.308120728E-2,9.673932953E0
9.287917250E0,6.562353516E-1,1.631607056E-2,9.642049255E0
9.297890250E0,6.845265198E-1,1.032852173E-2,9.796078949E0
9.307862250E0,7.105723572E-1,2.484832764E-2,9.960137787E0
9.317835250E0,6.725514221E-1,3.981719971E-2,1.003004242E1
9.327808250E0,6.307882690E-1,5.583389282E-2,1.009515701E1
9.337780250E0,5.987548828E-1,6.346801758E-2,1.017060013E1
9.347753250E0,5.743556213E-1,1.332229614E-2,9.756860504E0
9.357726250E0,6.848258972E-1,-2.649490356E-2,8.976233826E0
9.367698250E0,8.273295593E-1,-4.745132446E-2,9.186696167E0
9.377671250E0,7.441026306E-1,-9.909393311E-2,1.004321503E1
9.387644250E0,7.617658997E-1,-1.124162292E-1,1.037193146E1
9.397616250E0,7.785310364E-1,-8.382568359E-3,1.016640884E1
9.407589250E0,6.149212646E-1,9.101074219E-2,9.784852295E0
9.417562250E0,5.333409119E-1,1.555265808E-1,9.590855713E0
9.427534250E0,6.460565186E-1,2.213896179E-1,9.845027161E0
9.437507250E0,7.321275330E-1,2.504292297E-1,1.013287857E1
9.447480250E0,6.839277649E-1,2.484832764E-1,1.016251694E1
9.457452250E0,6.357279968E-1,2.137554932E-1,1.001178040E1
9.467425250E0,6.587800598E-1,1.128652954E-1,9.788893890E0
9.477398250E0,6.421646118E-1,-2.409988403E-2,9.609566803E0
9.487370250E0,6.113287354E-1,-1.302291870E-1,9.633067932E0
9.497343250E0,6.384223938E-1,-1.555265808E-1,9.803264008E0
9.507316250E0,7.116201782E-1,-1.287322998E-1,9.945019226E0
9.517288250E0,7.481442261E-1,-6.721023560E-2,9.981094208E0
9.527261250E0,7.508386230E-1,-8.831634521E-3,9.946216736E0
9.537234250E0,7.405101013E-1,5.568420410E-2,9.893526306E0
9.547206250E0,7.487429810E-1,8.966354370E-2,9.864935760E0
9.557179250E0,7.309300232E-1,1.034349060E-1,9.864935760E0
9.567152250E0,6.902146912E-1,9.445358276E-2,9.766590271E0
9.577124250E0,6.650669861E-1,1.053808594E-1,9.633516998E0
9.587097250E0,6.532415771E-1,1.031355286E-1,9.698781281E0
9.597070250E0,6.746470642E-1,7.349716187E-2,1.004486160E1
9.607042250E0,7.415579224E-1,-1.392105103E-2,1.009186386E1
9.617015250E0,7.647596741E-1,-7.379653931E-2,9.859097900E0
9.626988250E0,7.472460938E-1,-6.900650024E-2,9.709109802E0
9.636960250E0,7.195536804E-1,-5.478607178E-2,9.785900116E0
9.646933250E0,7.117698669E-1,4.041595459E-3,1.001118164E1
9.656906250E0,7.321275330E-1,8.996292114E-2,1.011177246E1
9.666878250E0,7.185058594E-1,1.621128845E-1,9.990225220E0
9.676851250E0,6.644682312E-1,1.999841309E-1,9.823022919E0
9.686824250E0,6.518943787E-1,1.730401611E-1,9.775870972E0
9.696796250E0,6.673123169E-1,9.505233765E-2,9.849517822E0
9.706769250E0,7.024891663E-1,2.544708252E-2,9.906399536E0
9.716742250E0,7.240443420E-1,1.302291870E-2,9.895921326E0
9.726714250E0,7.083270264E-1,2.454895020E-2,9.861792297E0
9.736687250E0,7.209008789E-1,3.727249146E-2,9.844727783E0
9.746660250E0,7.138655090E-1,5.074447632E-2,9.875413971E0
9.756632250E0,6.905140686E-1,5.343887329E-2,9.924811249E0
9.766605250E0,6.667135620E-1,4.415817261E-2,9.889784088E0
9.776578250E0,6.465055847E-1,3.891906738E-2,9.755064240E0
9.786550250E0,6.478527832E-1,2.514770508E-2,9.624685364E0
9.796523250E0,6.445596313E-1,3.098556519E-2,9.631121979E0
9.806496250E0,6.872209167E-1,5.583389282E-2,9.823771362E0
9.816468250E0,7.164102173E-1,8.756790161E-2,1.000534378E1
9.826441250E0,6.902146912E-1,9.415420532E-2,1.005219635E1
9.836414250E0,6.538403320E-1,8.936416626E-2,1.005219635E1
9.846386250E0,6.242019653E-1,7.229965210E-2,1.009710297E1
9.856359250E0,6.027964783E-1,2.140548706E-2,9.992620239E0
9.866332250E0,6.783892822E-1,-6.331832886E-2,9.299112396E0
9.876304250E0,8.355624390E-1,-8.652008057E-2,9.096733246E0
9.886277250E0,7.315287781E-1,-8.068222046E-2,9.823621674E0
9.896250250E0,7.298822021E-1,-8.173004150E-2,1.027074188E1
9.906222250E0,7.708969116E-1,8.681945801E-3,1.011835876E1
9.916195250E0,6.306385803E-1,1.236428833E-1,9.795629883E0
9.926167833E0,4.992118835E-1,1.936972046E-1,9.572893066E0
9.936139833E0,5.652246094E-1,2.547702026E-1,9.789342957E0
9.946112833E0,6.845265198E-1,2.716850281E-1,1.013168106E1
9.956085833E0,6.646179199E-1,2.647993469E-1,1.018422180E1
9.966057833E0,5.921685791E-1,2.326162720E-1,1.000848724E1
9.976030833E0,6.069877625E-1,1.511856079E-1,9.803413696E0
9.986003833E0,6.517446899E-1,3.188369751E-2,9.715995483E0
9.995975833E0,6.556365967E-1,-8.681945801E-2,9.723928986E0
1.000594883E1,6.279441833E-1,-1.209484863E-1,9.751471710E0
1.001592183E1,6.813830566E-1,-1.178050232E-1,9.844278717E0
1.002589383E1,7.382647705E-1,-9.041198730E-2,9.946516113E0
1.003586683E1,7.466473389E-1,-7.828720093E-2,9.991871796E0
1.004583983E1,7.300318909E-1,-3.742218018E-2,9.977052612E0
1.005581183E1,7.155120850E-1,2.514770508E-2,9.921218719E0
1.006578483E1,7.162605286E-1,6.242019653E-2,9.876312103E0
1.007575783E1,7.059320068E-1,7.020401001E-2,9.832153931E0
1.008572983E1,6.839277649E-1,8.262817383E-2,9.764344940E0
1.009570283E1,6.721023560E-1,8.442443848E-2,9.643995209E0
1.010567583E1,6.602769470E-1,7.694000244E-2,9.832453308E0
1.011564783E1,7.167095947E-1,8.831634521E-3,1.004785538E1
1.012562083E1,7.408094788E-1,-6.691085815E-2,9.864636383E0
1.013559383E1,7.226971436E-1,-9.639953613E-2,9.617500305E0
1.014556583E1,6.994953918E-1,-8.262817383E-2,9.642348633E0
1.015553883E1,6.749464417E-1,-3.128494263E-2,9.908944244E0
1.016551183E1,7.072792053E-1,6.002517700E-2,1.011686188E1
1.017548383E1,7.192543030E-1,1.565744019E-1,1.008647507E1
1.018545683E1,6.667135620E-1,2.106120300E-1,9.928553467E0
1.019542983E1,6.165678406E-1,2.306703186E-1,9.823921051E0
1.020540183E1,6.128256226E-1,1.945953369E-1,9.815987549E0
1.021537483E1,6.557862854E-1,1.318757629E-1,9.897118835E0
1.022534783E1,7.005432129E-1,8.801696777E-2,9.918075256E0
1.023531983E1,7.035369873E-1,7.514373779E-2,9.877210236E0
1.024529283E1,7.120692444E-1,5.194198608E-2,9.846524048E0
1.025526583E1,7.083270264E-1,5.867797852E-2,9.847721558E0
1.026523783E1,6.870712280E-1,7.619155884E-2,9.911039886E0
1.027521083E1,6.692582703E-1,8.711883545E-2,9.923464050E0
1.028518383E1,6.644682312E-1,8.202941895E-2,9.831555176E0
1.029515583E1,6.671626282E-1,6.900650024E-2,9.676477661E0
1.030512883E1,6.635700989E-1,3.996688843E-2,9.629625092E0
1.031510183E1,6.671626282E-1,2.215393066E-2,9.701924744E0
1.032507383E1,7.129673767E-1,3.487747192E-2,9.886790314E0
1.033504683E1,7.096742249E-1,6.721023560E-2,1.003573059E1
1.034501983E1,6.860234070E-1,7.319778442E-2,9.994416504E0
1.035499183E1,6.590794373E-1,7.185058594E-2,9.953701172E0
1.036496483E1,6.480024719E-1,7.484436035E-2,1.005848328E1
1.037493783E1,6.295907593E-1,5.179229736E-2,1.012374756E1
1.038490983E1,6.237528992E-1,-4.340972900E-3,9.626331940E0
1.039488283E1,7.780819702E-1,-2.679428101E-2,8.988208923E0
1.040485583E1,7.851173401E-1,-5.254074097E-2,9.417965240E0
1.041482783E1,6.906637573E-1,-8.023315430E-2,1.012778915E1
1.042480083E1,7.849676514E-1,-5.373825073E-2,1.028301636E1
1.043477383E1,7.658074951E-1,4.775070190E-2,1.003333557E1
1.044474583E1,6.081852722E-1,1.459465027E-1,9.644593964E0
1.045471883E1,5.915698242E-1,2.342628479E-1,9.576784973E0
1.046469183E1,6.744973755E-1,2.803669739E-1,9.889185333E0
1.047466383E1,7.072792053E-1,2.513273621E-1,1.013272888E1
1.048463683E1,6.541397095E-1,2.091151428E-1,1.014545242E1
1.049460983E1,6.486012268E-1,1.324745178E-1,9.954599304E0
1.050458183E1,6.860234070E-1,2.275268555E-2,9.762548676E0
1.051455483E1,6.918612671E-1,-8.068222046E-2,9.677375793E0
1.052452783E1,6.730004883E-1,-1.210981750E-1,9.717642059E0
1.053449983E1,6.807843018E-1,-9.445358276E-2,9.817634125E0
1.054447283E1,7.448510742E-1,-6.361770630E-2,9.910740509E0
1.055444583E1,7.674540710E-1,-3.802093506E-2,9.971514130E0
1.056441783E1,7.450007629E-1,2.799179077E-2,9.960437164E0
1.057439083E1,7.394622803E-1,7.798782349E-2,9.929152222E0
1.058436383E1,7.247927856E-1,9.445358276E-2,9.873767395E0
1.059433583E1,7.014413452E-1,7.619155884E-2,9.847272491E0
1.060430883E1,7.134164429E-1,7.604187012E-2,9.828262024E0
1.061428183E1,7.033872986E-1,8.113128662E-2,9.698182526E0
1.062425383E1,6.800358582E-1,8.936416626E-2,9.695039063E0
1.063422683E1,7.101232910E-1,6.601272583E-2,1.003962250E1
1.064419983E1,7.726931763E-1,-1.422042847E-2,1.001746857E1
1.065417183E1,7.619155884E-1,-4.984634399E-2,9.721983032E0
1.066414483E1,7.119195557E-1,-6.017486572E-2,9.586215363E0
1.067411783E1,6.650669861E-1,-6.301895142E-2,9.744286652E0
1.068408983E1,6.770420837E-1,-1.317260742E-2,1.004201752E1
1.069406283E1,7.050338745E-1,8.966354370E-2,1.015263748E1
1.070403583E1,6.746470642E-1,1.784289551E-1,1.001297791E1
1.071400783E1,6.219566345E-1,2.290237427E-1,9.821226654E0
1.072398083E1,6.144721985E-1,2.034269714E-1,9.786648560E0
1.073395383E1,6.551875305E-1,1.360670471E-1,9.861941986E0
1.074392583E1,7.217990112E-1,6.930587769E-2,9.927805023E0
1.075389883E1,7.337741089E-1,4.730163574E-2,9.919123077E0
1.076387183E1,7.306306458E-1,4.206253052E-2,9.854008484E0
1.077384383E1,7.232958984E-1,3.921844482E-2,9.808203735E0
1.078381683E1,7.089257812E-1,4.610412598E-2,9.838740234E0
1.079378983E1,6.905140686E-1,5.673202515E-2,9.891131287E0
1.080376183E1,6.789880371E-1,6.691085815E-2,9.865833893E0
1.081373483E1,6.803352356E-1,7.229965210E-2,9.764943695E0
1.082370783E1,7.066804504E-1,4.999603271E-2,9.687404938E0
1.083367983E1,6.951544189E-1,3.607498169E-2,9.708061981E0
1.084365283E1,6.951544189E-1,4.775070190E-2,9.793085175E0
1.085362583E1,7.024891663E-1,5.553451538E-2,9.841135254E0
1.086359783E1,7.158114624E-1,6.661148071E-2,9.911339264E0
1.087357083E1,7.059320068E-1,7.185058594E-2,9.902657318E0
1.088354383E1,6.730004883E-1,7.768844604E-2,9.870025177E0
1.089351583E1,6.369255066E-1,1.052311707E-1,1.000100281E1
1.090348883E1,6.307882690E-1,1.210981750E-1,1.019963974E1
1.091346183E1,6.032455444E-1,1.199006653E-1,1.014874557E1
1.092343383E1,6.503974915E-1,4.655319214E-2,9.315428467E0
1.093340733E1,7.882608032E-1,1.781295776E-2,8.983718262E0
1.094338033E1,6.984475708E-1,3.293151855E-3,9.732760620E0
1.095335233E1,7.017407227E-1,-3.143463135E-2,1.032328262E1
1.096332533E1,8.083190918E-1,3.053649902E-2,1.026220963E1
1.097329833E1,6.388714600E-1,1.326242065E-1,9.846973114E0
1.098327033E1,5.113366699E-1,1.999841309E-1,9.495953064E0
1.099324333E1,6.020480347E-1,2.730322266E-1,9.611961823E0
1.100321633E1,6.891668701E-1,2.930905151E-1,1.001701950E1
1.101318833E1,6.824308777E-1,2.983296204E-1,1.020981857E1
1.102316133E1,6.167175293E-1,2.662962341E-1,1.010054581E1
1.103313433E1,6.291416931E-1,1.663041687E-1,9.866282959E0
1.104310633E1,6.586303711E-1,3.457809448E-2,9.721833344E0
1.105307933E1,6.589297485E-1,-9.430389404E-2,9.664801941E0
1.106305233E1,6.691085815E-1,-1.308279419E-1,9.714348907E0
1.107302433E1,7.252418518E-1,-9.011260986E-2,9.865684204E0
1.108299733E1,7.737409973E-1,-1.197509766E-2,9.969568176E0
1.109297033E1,7.827223206E-1,5.313949585E-2,9.964778137E0
1.110294233E1,7.747888184E-1,1.193019104E-1,9.893526306E0
1.111291533E1,7.578739929E-1,1.390608215E-1,9.859846344E0
1.112288733E1,7.298822021E-1,1.264869690E-1,9.899962921E0
1.113286033E1,6.985972595E-1,9.789642334E-2,9.958191833E0
1.114283333E1,6.888674927E-1,6.676116943E-2,9.906549225E0
1.115280533E1,6.628216553E-1,5.807922363E-2,9.697583771E0
1.116277833E1,6.577322388E-1,6.676116943E-2,9.737400970E0
1.117275133E1,6.685098267E-1,2.844085693E-2,9.996661835E0
1.118272433E1,7.042854309E-1,-5.388793945E-2,9.885742493E0
1.119269633E1,7.021897888E-1,-6.511459351E-2,9.633516998E0
1.120266933E1,6.780899048E-1,-2.260299683E-2,9.590107269E0
1.121264133E1,6.584806824E-1,2.649490356E-2,9.773925018E0
1.122261433E1,6.695576477E-1,1.225950623E-1,1.000384689E1
1.123258733E1,6.866221619E-1,2.174977112E-1,1.006626709E1
1.124255933E1,6.566844177E-1,2.878514099E-1,1.000534378E1
1.125253233E1,6.261479187E-1,2.921923828E-1,9.923913116E0
1.126250533E1,6.448590088E-1,2.418969727E-1,9.918973389E0
1.127247733E1,6.851252747E-1,1.463955688E-1,9.964628448E0
1.128245033E1,7.204518127E-1,9.310638428E-2,9.977651367E0
1.129242333E1,7.134164429E-1,7.379653931E-2,9.940678253E0
1.130239533E1,7.137158203E-1,6.646179199E-2,9.856403503E0
1.131236833E1,7.132667542E-1,6.212081909E-2,9.835297394E0
1.132234133E1,6.994953918E-1,7.170089722E-2,9.912836151E0
1.133231333E1,6.973997498E-1,7.604187012E-2,9.960137787E0
1.134228633E1,7.084767151E-1,8.562194824E-2,9.880054321E0
1.135225933E1,7.090754700E-1,7.978408813E-2,9.739496613E0
1.136223133E1,7.005432129E-1,4.670288086E-2,9.677824860E0
1.137220433E1,6.960525513E-1,3.772155762E-2,9.741891632E0
1.138217733E1,6.869215393E-1,3.353027344E-2,9.807604980E0
1.139214933E1,6.770420837E-1,3.367996216E-2,9.821675720E0
1.140212233E1,6.929090881E-1,5.029541016E-2,9.853110352E0
1.141209533E1,7.009922791E-1,5.643264771E-2,9.857451324E0
1.142206733E1,6.849755859E-1,7.020401001E-2,9.857301636E0
1.143204033E1,6.676116943E-1,8.622070312E-2,9.958191833E0
1.144201333E1,6.472540283E-1,9.864486694E-2,1.014260834E1
1.145198533E1,6.155200195E-1,9.415420532E-2,1.014126114E1
1.146195833E1,6.649172974E-1,3.188369751E-2,9.369765472E0
1.147193133E1,8.026309204E-1,1.706451416E-2,8.955427094E0
1.148190333E1,7.017407227E-1,3.008743286E-2,9.677525482E0
1.149187633E1,7.226971436E-1,-2.993774414E-4,1.030187714E1
1.150184933E1,8.229885864E-1,4.326004028E-2,1.029109955E1
1.151182133E1,6.613247681E-1,1.508862305E-1,9.909992065E0
1.152179433E1,5.396278381E-1,2.240840149E-1,9.561067657E0
1.153176733E1,6.271957397E-1,2.725831604E-1,9.663005676E0
1.154173933E1,7.042854309E-1,2.799179077E-1,1.001193008E1
1.155171233E1,6.878196716E-1,2.541714478E-1,1.015578094E1
1.156168533E1,6.336323547E-1,2.237846375E-1,1.005204666E1
1.157165733E1,6.578819275E-1,1.591191101E-1,9.876012726E0
1.158163033E1,7.041357422E-1,5.373825073E-2,9.744885406E0
1.159160333E1,6.882687378E-1,-5.269042969E-2,9.717642059E0
1.160157533E1,6.896159363E-1,-9.669891357E-2,9.808503113E0
1.161154833E1,7.177574158E-1,-8.337661743E-2,9.914931793E0
1.162152133E1,7.321275330E-1,-3.068618774E-2,9.938582611E0
1.163149333E1,7.789801025E-1,-1.077758789E-2,9.909992065E0
1.164146633E1,7.589218140E-1,3.427871704E-2,9.912087708E0
1.165143933E1,6.956034851E-1,7.065307617E-2,9.900112610E0
1.166141133E1,6.845265198E-1,8.726852417E-2,9.861343231E0
1.167138433E1,6.960525513E-1,9.340576172E-2,9.843829651E0
1.168135733E1,6.999444580E-1,8.292755127E-2,9.838889923E0
1.169132933E1,6.815327454E-1,7.469467163E-2,9.721234589E0
1.170130233E1,6.616241455E-1,8.472381592E-2,9.646988983E0
1.171127533E1,6.712042236E-1,7.933502197E-2,9.939031677E0
1.172124733E1,7.171586609E-1,2.065704346E-2,1.004441254E1
1.173122033E1,7.427554321E-1,-2.963836670E-2,9.782157898E0
1.174119333E1,7.134164429E-1,-2.185455322E-2,9.638007660E0
1.175116533E1,6.909631348E-1,-1.197509766E-3,9.779313812E0
1.176113833E1,6.963519287E-1,5.553451538E-2,1.004082001E1
1.177111133E1,7.325765991E-1,1.498384094E-1,1.011551468E1
1.178108333E1,6.932084656E-1,2.239343262E-1,9.995464325E0
1.179105633E1,6.508465576E-1,2.604583740E-1,9.833201752E0
1.180102933E1,6.351292419E-1,2.540217590E-1,9.774972839E0
1.181100133E1,6.755451965E-1,1.854643250E-1,9.873917084E0
1.182097433E1,7.188052368E-1,1.206491089E-1,9.927505646E0
1.183094733E1,7.075785828E-1,9.026229858E-2,9.898765411E0
1.184091933E1,6.942562866E-1,7.080276489E-2,9.807155914E0
1.185089233E1,7.044351196E-1,6.900650024E-2,9.769883423E0
1.186086533E1,7.005432129E-1,8.966354370E-2,9.857601013E0
1.187083733E1,6.780899048E-1,9.624984741E-2,9.937085724E0
1.188081033E1,6.900650024E-1,1.031355286E-1,9.901160431E0
1.189078333E1,7.054829407E-1,1.020877075E-1,9.779164124E0
1.190075533E1,7.086264038E-1,8.158035278E-2,9.661209412E0
1.191072833E1,7.044351196E-1,8.502319336E-2,9.696086884E0
1.192070133E1,6.912625122E-1,7.649093628E-2,9.782606964E0
1.193067271E1,6.962022400E-1,7.948471069E-2,9.824519806E0
1.194064571E1,7.072792053E-1,7.334747314E-2,9.900561676E0
1.195061871E1,7.111711121E-1,6.107299805E-2,9.932295685E0
1.196059071E1,7.047344971E-1,4.864883423E-2,9.910590820E0
1.197056371E1,6.893165588E-1,6.721023560E-2,9.914782104E0
1.198053671E1,6.499484253E-1,8.696914673E-2,1.009635452E1
1.199050871E1,6.421646118E-1,1.095721436E-1,1.025697052E1
1.200048171E1,6.351292419E-1,9.415420532E-2,9.869426422E0
1.201045471E1,7.188052368E-1,5.673202515E-2,9.057365112E0
1.202042671E1,7.975415039E-1,3.263214111E-2,9.266330566E0
1.203039971E1,6.514453125E-1,-2.739303589E-2,1.006372238E1
1.204037271E1,7.282356262E-1,-5.254074097E-2,1.036803955E1
1.205034471E1,7.840695190E-1,2.469863892E-2,1.012075378E1
1.206031771E1,5.599855042E-1,1.516346741E-1,9.611662445E0
1.207029071E1,4.878355408E-1,2.803669739E-1,9.351054382E0
1.208026271E1,6.122268677E-1,3.695814514E-1,9.654922485E0
1.209023571E1,7.120692444E-1,3.559597778E-1,1.006536896E1
1.210020871E1,6.605763245E-1,3.186872864E-1,1.013916550E1
1.211018071E1,6.104306030E-1,2.796185303E-1,1.000594254E1
1.212015371E1,6.578819275E-1,1.957928467E-1,9.836794281E0
1.213012571E1,6.773414612E-1,6.182144165E-2,9.758956146E0
1.214009871E1,6.785389709E-1,-3.817062378E-2,9.794582062E0
1.215007171E1,7.017407227E-1,-5.777984619E-2,9.840985565E0
1.216004371E1,7.146139526E-1,-1.945953369E-3,9.896520081E0
1.217001671E1,7.328759766E-1,7.244934082E-2,9.935888214E0
1.217998971E1,7.478448486E-1,1.089733887E-1,9.934241638E0
1.218996271E1,7.283853149E-1,1.407073975E-1,9.900262299E0
